C:\Users\Public\Documents\Novel Studio\load_data\2025-12-11\10\loadapp_2025-12-11_16-09-19-793.load
Comment s10b
	PRV263-L::heel	PRV263-L::mid	PRV263-L::front	PRV263-L		PRV264-R::front	PRV264-R::mid	PRV264-R::heel	PRV264-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
0.490	199.260	54.270	92.340	345.870	0.490	97.280	52.480	157.440	307.200	0.490		
0.500	202.500	54.270	92.340	349.110	0.500	97.280	52.480	160.000	309.760	0.500		
0.510	202.500	54.270	89.910	346.680	0.510	97.280	52.480	157.440	307.200	0.510		
0.520	199.260	54.270	92.340	345.870	0.520	97.280	52.480	157.440	307.200	0.520		
0.530	199.260	54.270	89.910	343.440	0.530	97.280	52.480	157.440	307.200	0.530		
0.540	199.260	54.270	89.910	343.440	0.540	97.280	52.480	157.440	307.200	0.540		
0.550	199.260	54.270	92.340	345.870	0.550	97.280	52.480	160.000	309.760	0.550		
0.560	199.260	54.270	92.340	345.870	0.560	97.280	52.480	157.440	307.200	0.560		
0.570	199.260	54.270	89.910	343.440	0.570	97.280	52.480	160.000	309.760	0.570		
0.580	199.260	51.840	89.910	341.010	0.580	97.280	52.480	157.440	307.200	0.580		
0.590	199.260	54.270	92.340	345.870	0.590	97.280	49.920	160.000	307.200	0.590		
0.600	199.260	54.270	92.340	345.870	0.600	97.280	52.480	160.000	309.760	0.600		
0.610	199.260	54.270	92.340	345.870	0.610	97.280	52.480	160.000	309.760	0.610		
0.620	199.260	54.270	89.910	343.440	0.620	97.280	49.920	160.000	307.200	0.620		
0.630	199.260	54.270	89.910	343.440	0.630	94.720	49.920	160.000	304.640	0.630		
0.640	199.260	51.840	89.910	341.010	0.640	97.280	52.480	160.000	309.760	0.640		
0.650	202.500	54.270	89.910	346.680	0.650	94.720	52.480	160.000	307.200	0.650		
0.660	199.260	51.840	89.910	341.010	0.660	97.280	49.920	160.000	307.200	0.660		
0.670	199.260	54.270	89.910	343.440	0.670	97.280	52.480	160.000	309.760	0.670		
0.680	199.260	51.840	89.910	341.010	0.680	97.280	52.480	160.000	309.760	0.680		
0.690	199.260	54.270	89.910	343.440	0.690	97.280	52.480	160.000	309.760	0.690		
0.700	199.260	54.270	89.910	343.440	0.700	97.280	52.480	160.000	309.760	0.700		
0.710	199.260	51.840	89.910	341.010	0.710	97.280	52.480	160.000	309.760	0.710		
0.720	199.260	51.840	89.910	341.010	0.720	97.280	52.480	160.000	309.760	0.720		
0.730	202.500	54.270	89.910	346.680	0.730	97.280	52.480	160.000	309.760	0.730		
0.740	202.500	51.840	89.910	344.250	0.740	94.900	52.000	159.900	306.800	0.740		
0.750	202.500	54.270	89.910	346.680	0.750	94.900	49.400	159.900	304.200	0.750		
0.760	202.500	51.840	89.910	344.250	0.760	94.900	52.000	159.900	306.800	0.760		
0.770	202.500	51.840	89.910	344.250	0.770	94.900	52.000	159.900	306.800	0.770		
