C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\17\loadapp_2025-12-16_10-08-11-161.load
Comment s17vw
	PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
1.730	36.920	7.100	19.880	63.900	1.730	367.040	88.800	174.640	630.480	1.730		
1.740	54.670	19.880	137.030	211.580	1.740	370.000	91.760	164.280	626.040	1.740		
1.750	44.730	22.010	177.500	244.240	1.750	364.080	91.760	167.240	623.080	1.750		
1.760	49.200	22.140	159.900	231.240	1.760	341.880	88.800	168.720	599.400	1.760		
1.770	59.860	19.680	104.960	184.500	1.770	306.360	84.360	174.640	565.360	1.770		
1.780	64.780	17.220	64.780	146.780	1.780	273.800	79.920	176.120	529.840	1.780		
1.790	74.620	17.220	41.820	133.660	1.790	248.640	74.000	182.040	504.680	1.790		
1.800	84.460	14.760	31.980	131.200	1.800	220.000	66.880	182.160	469.040	1.800		
1.810	89.380	14.760	24.600	128.740	1.810	202.400	64.240	184.800	451.440	1.810		
1.820	99.220	17.220	22.140	138.580	1.820	187.440	62.480	184.800	434.720	1.820		
1.830	109.880	19.680	24.600	154.160	1.830	172.480	59.840	187.440	419.760	1.830		
1.840	119.720	27.060	36.900	183.680	1.840	159.280	57.200	189.200	405.680	1.840		
1.850	134.480	31.980	49.200	215.660	1.850	149.600	54.560	191.840	396.000	1.850		
1.860	146.780	39.360	57.400	243.540	1.860	137.280	51.920	191.840	381.040	1.860		
1.870	162.360	41.820	62.320	266.500	1.870	124.960	49.280	191.840	366.080	1.870		
1.880	174.660	49.200	67.240	291.100	1.880	111.760	46.640	191.840	350.240	1.880		
1.890	189.420	54.940	69.700	314.060	1.890	96.800	42.240	191.840	330.880	1.890		
1.900	205.000	59.860	72.160	337.020	1.900	84.480	39.600	189.200	313.280	1.900		
1.910	222.440	58.960	67.000	348.400	1.910	72.160	34.320	187.440	293.920	1.910		
1.920	234.500	61.640	58.960	355.100	1.920	62.480	34.320	184.800	281.600	1.920		
1.930	246.560	58.960	54.940	360.460	1.930	51.920	29.920	182.160	264.000	1.930		
1.940	257.280	61.640	49.580	368.500	1.940	46.640	29.920	184.800	261.360	1.940		
1.950	269.340	58.960	46.900	375.200	1.950	44.400	27.380	185.000	256.780	1.950		
1.960	278.720	61.640	44.220	384.580	1.960	42.180	24.420	182.040	248.640	1.960		
