C:\Users\Public\Documents\Novel Studio\load_data\2025-12-15\16\loadapp_2025-12-15_15-28-20-685.load
Comment s16vh crashed (5 oder 6)
	PRV263-L::heel	PRV263-L::mid	PRV263-L::front	PRV263-L		PRV264-R::front	PRV264-R::mid	PRV264-R::heel	PRV264-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
3.300	2.500	0.000	0.000	2.500	3.300	176.220	188.100	219.780	584.100	3.300		
3.310	0.000	0.000	0.000	0.000	3.310	196.020	196.020	196.020	588.060	3.310		
3.320	0.000	0.000	0.000	0.000	3.320	215.820	199.980	176.220	592.020	3.320		
3.330	0.000	0.000	0.000	0.000	3.330	235.620	201.960	156.420	594.000	3.330		
3.340	0.000	0.000	0.000	0.000	3.340	257.400	201.960	138.600	597.960	3.340		
3.350	0.000	0.000	0.000	0.000	3.350	279.180	203.940	120.780	603.900	3.350		
3.360	0.000	0.000	0.000	0.000	3.360	298.980	203.940	104.940	607.860	3.360		
3.370	0.000	0.000	0.000	0.000	3.370	320.760	203.940	89.100	613.800	3.370		
3.380	0.000	0.000	0.000	0.000	3.380	344.520	199.980	73.260	617.760	3.380		
3.390	0.000	0.000	0.000	0.000	3.390	366.300	196.020	61.380	623.700	3.390		
3.400	0.000	0.000	0.000	0.000	3.400	392.040	192.060	51.480	635.580	3.400		
3.410	0.000	0.000	0.000	0.000	3.410	413.820	184.140	43.560	641.520	3.410		
3.420	0.000	0.000	0.000	0.000	3.420	441.540	176.220	35.640	653.400	3.420		
3.430	0.000	0.000	0.000	0.000	3.430	467.280	168.300	31.680	667.260	3.430		
3.440	0.000	0.000	0.000	0.000	3.440	495.000	158.400	23.760	677.160	3.440		
3.450	0.000	0.000	0.000	0.000	3.450	523.380	145.860	17.160	686.400	3.450		
3.460	0.000	0.000	0.000	0.000	3.460	546.260	134.420	11.440	692.120	3.460		
3.470	0.000	0.000	0.000	0.000	3.470	574.860	122.980	8.580	706.420	3.470		
3.480	0.000	0.000	0.000	0.000	3.480	597.740	108.680	5.720	712.140	3.480		
3.490	0.000	0.000	0.000	0.000	3.490	623.480	97.240	2.860	723.580	3.490		
