C:\Users\Public\Documents\Novel Studio\load_data\2025-12-11\7\loadapp_2025-12-11_11-11-22-632.load
Comment s7 w
	-R::front	-R::mid	-R::heel	-R		PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
157.840	4.950	0.000	12.450	17.400	157.840	227.430	329.840	236.740	794.010	157.840		
157.850	4.950	0.000	12.450	17.400	157.850	214.130	327.180	242.060	783.370	157.850		
157.860	4.950	0.000	9.900	14.850	157.860	199.500	319.200	247.380	766.080	157.860		
157.870	4.950	2.400	9.900	17.250	157.870	188.860	316.540	251.370	756.770	157.870		
157.880	2.400	0.000	9.900	12.300	157.880	176.890	311.220	256.690	744.800	157.880		
157.890	0.000	2.400	9.900	12.300	157.890	164.920	311.220	262.010	738.150	157.890		
157.900	0.000	2.400	9.900	12.300	157.900	154.280	309.890	267.330	731.500	157.900		
157.910	0.000	2.400	7.500	9.900	157.910	146.300	307.230	273.980	727.510	157.910		
157.920	0.000	2.400	7.500	9.900	157.920	142.310	307.230	279.300	728.840	157.920		
157.930	0.000	2.400	7.500	9.900	157.930	139.650	311.220	284.620	735.490	157.930		
157.940	0.000	4.950	7.500	12.450	157.940	136.990	311.220	287.280	735.490	157.940		
157.950	0.000	2.460	7.500	9.960	157.950	134.330	316.540	291.270	742.140	157.950		
157.960	0.000	4.980	4.980	9.960	157.960	131.670	319.200	296.590	747.460	157.960		
157.970	0.000	4.980	4.980	9.960	157.970	131.920	323.680	304.640	760.240	157.970		
157.980	0.000	4.980	4.980	9.960	157.980	129.200	326.400	307.360	762.960	157.980		
157.990	0.000	4.980	4.980	9.960	157.990	129.200	331.840	311.440	772.480	157.990		
158.000	0.000	2.460	4.980	7.440	158.000	129.200	331.840	314.160	775.200	158.000		
158.010	0.000	2.460	4.980	7.440	158.010	129.200	334.560	314.160	777.920	158.010		
158.020	0.000	2.460	2.460	4.920	158.020	131.920	337.280	314.160	783.360	158.020		
158.030	2.460	2.460	0.000	4.920	158.030	131.920	337.280	314.160	783.360	158.030		
158.040	2.460	0.000	0.000	2.460	158.040	134.640	340.000	314.160	788.800	158.040		
158.050	2.460	0.000	0.000	2.460	158.050	131.920	340.000	314.160	786.080	158.050		
158.060	2.460	0.000	0.000	2.460	158.060	131.920	340.000	314.160	786.080	158.060		
158.070	12.480	0.000	2.460	14.940	158.070	129.200	340.000	314.160	783.360	158.070		
158.080	12.480	0.000	2.460	14.940	158.080	123.760	334.560	314.160	772.480	158.080		
158.090	15.000	0.000	2.460	17.460	158.090	122.400	331.840	314.160	768.400	158.090		
158.100	17.280	0.000	0.000	17.280	158.100	116.960	331.840	314.160	762.960	158.100		
158.110	22.080	0.000	0.000	22.080	158.110	108.800	326.400	314.160	749.360	158.110		
158.120	29.760	2.400	0.000	32.160	158.120	104.490	322.500	314.760	741.750	158.120		
158.130	42.240	4.800	2.400	49.440	158.130	96.750	317.340	314.760	728.850	158.130		
158.140	52.320	7.200	4.800	64.320	158.140	89.010	312.180	319.920	721.110	158.140		
158.150	64.800	12.480	7.200	84.480	158.150	81.270	307.020	317.340	705.630	158.150		
158.160	74.880	14.880	7.200	96.960	158.160	74.820	299.280	319.920	694.020	158.160		
158.170	84.960	19.680	9.600	114.240	158.170	67.080	294.120	317.340	678.540	158.170		
158.180	94.560	24.960	12.480	132.000	158.180	61.920	281.220	317.340	660.480	158.180		
158.190	99.840	29.760	17.280	146.880	158.190	54.180	274.770	317.340	646.290	158.190		
158.200	107.040	37.440	22.080	166.560	158.200	46.440	264.450	314.760	625.650	158.200		
158.210	112.320	47.040	27.360	186.720	158.210	41.280	254.130	312.180	607.590	158.210		
158.220	114.720	54.720	42.240	211.680	158.220	39.990	239.940	307.020	586.950	158.220		
158.230	117.120	62.400	54.720	234.240	158.230	34.830	227.040	304.440	566.310	158.230		
158.240	120.000	69.600	69.600	259.200	158.240	29.670	214.140	304.440	548.250	158.240		
158.250	116.600	74.200	86.920	277.720	158.250	21.930	199.950	299.280	521.160	158.250		
158.260	119.780	79.500	99.640	298.920	158.260	16.770	187.050	294.120	497.940	158.260		
158.270	119.780	84.800	109.180	313.760	158.270	11.600	174.000	290.000	475.600	158.270		
158.280	119.780	86.920	121.900	328.600	158.280	9.280	164.720	286.520	460.520	158.280		
158.290	119.780	92.220	132.500	344.500	158.290	6.960	151.960	281.880	440.800	158.290		
158.300	119.780	94.340	144.160	358.280	158.300	6.960	145.000	277.240	429.200	158.300		
158.310	119.780	96.460	154.760	371.000	158.310	4.640	132.240	271.440	408.320	158.310		
158.320	119.780	99.640	164.300	383.720	158.320	2.320	126.440	264.480	393.240	158.320		
158.330	119.780	104.940	177.020	401.740	158.330	2.320	117.160	259.840	379.320	158.330		
158.340	121.900	109.180	191.860	422.940	158.340	0.000	109.040	251.720	360.760	158.340		
158.350	121.900	114.480	206.700	443.080	158.350	0.000	102.080	244.760	346.840	158.350		
158.360	121.900	119.780	221.540	463.220	158.360	0.000	93.960	234.320	328.280	158.360		
158.370	124.020	129.320	237.440	490.780	158.370	0.000	84.680	221.560	306.240	158.370		
158.380	127.200	132.500	252.280	511.980	158.380	0.000	78.880	214.600	293.480	158.380		
158.390	129.320	139.920	265.000	534.240	158.390	0.000	71.920	204.160	276.080	158.390		
158.400	132.240	147.440	279.680	559.360	158.400	0.000	67.280	189.080	256.360	158.400		
158.410	136.800	152.000	291.840	580.640	158.410	0.000	59.160	177.480	236.640	158.410		
158.420	139.840	159.600	302.480	601.920	158.420	0.000	52.290	157.500	209.790	158.420		
158.430	144.400	167.200	311.600	623.200	158.430	0.000	47.250	144.900	192.150	158.430		
158.440	148.960	174.800	319.200	642.960	158.440	0.000	42.210	124.740	166.950	158.440		
158.450	153.520	179.360	323.760	656.640	158.450	0.000	37.170	104.580	141.750	158.450		
158.460	159.600	186.960	331.360	677.920	158.460	0.000	32.130	89.460	121.590	158.460		
158.470	164.160	194.560	337.440	696.160	158.470	0.000	27.090	74.970	102.060	158.470		
158.480	168.720	199.120	342.000	709.840	158.480	0.000	22.050	57.330	79.380	158.480		
158.490	174.800	206.720	349.600	731.120	158.490	0.000	14.490	47.250	61.740	158.490		
158.500	176.320	211.280	357.200	744.800	158.500	0.000	11.970	37.170	49.140	158.500		
158.510	179.360	217.360	361.760	758.480	158.510	0.000	9.450	29.610	39.060	158.510		
158.520	182.400	218.880	366.320	767.600	158.520	0.000	6.930	22.050	28.980	158.520		
158.530	183.920	224.960	373.920	782.800	158.530	0.000	4.410	17.010	21.420	158.530		
158.540	183.920	229.520	380.000	793.440	158.540	0.000	0.000	9.450	9.450	158.540		
158.550	183.690	232.360	384.650	800.700	158.550	0.000	1.890	9.450	11.340	158.550		
158.560	186.830	233.930	389.360	810.120	158.560	0.000	0.000	6.930	6.930	158.560		
158.570	186.830	237.070	389.360	813.260	158.570	0.000	2.310	7.260	9.570	158.570		
158.580	186.830	237.070	392.500	816.400	158.580	0.000	2.310	7.260	9.570	158.580		
158.590	186.830	238.640	389.360	814.830	158.590	0.000	2.310	4.950	7.260	158.590		
158.600	186.830	238.640	386.220	811.690	158.600	0.000	7.260	7.260	14.520	158.600		
158.610	189.970	238.640	381.510	810.120	158.610	0.000	9.900	9.900	19.800	158.610		
158.620	191.540	237.070	373.660	802.270	158.620	0.000	14.850	12.210	27.060	158.620		
158.630	194.680	237.070	364.240	795.990	158.630	0.000	19.800	17.490	37.290	158.630		
158.640	194.680	232.360	354.820	781.860	158.640	0.000	27.390	32.340	59.730	158.640		
158.650	194.680	229.220	343.830	767.730	158.650	2.310	29.700	42.240	74.250	158.650		
158.660	196.250	226.080	331.270	753.600	158.660	4.950	34.980	49.830	89.760	158.660		
158.670	196.250	221.370	318.710	736.330	158.670	7.260	39.930	57.420	104.610	158.670		
158.680	196.250	213.520	304.580	714.350	158.680	14.850	47.190	62.370	124.410	158.680		
158.690	196.250	207.240	288.880	692.370	158.690	24.750	57.420	69.960	152.130	158.690		
158.700	196.900	202.400	275.000	674.300	158.700	39.930	67.320	74.910	182.160	158.700		
158.710	196.900	196.900	259.600	653.400	158.710	52.470	74.910	82.500	209.880	158.710		
158.720	199.100	192.500	247.500	639.100	158.720	62.100	82.350	84.600	229.050	158.720		
158.730	199.100	187.000	234.300	620.400	158.730	69.750	87.300	87.300	244.350	158.730		
158.740	199.100	181.500	222.200	602.800	158.740	72.450	87.300	87.300	247.050	158.740		
158.750	199.100	179.300	214.500	592.900	158.750	72.450	90.000	92.250	254.700	158.750		
158.760	199.100	174.900	204.600	578.600	158.760	69.750	90.000	92.250	252.000	158.760		
158.770	199.100	169.400	196.900	565.400	158.770	72.450	92.250	92.250	256.950	158.770		
158.780	199.100	169.400	189.200	557.700	158.780	69.750	92.250	94.950	256.950	158.780		
158.790	199.100	167.200	184.800	551.100	158.790	69.750	92.250	97.200	259.200	158.790		
158.800	199.100	165.000	179.300	543.400	158.800	69.750	94.950	99.900	264.600	158.800		
158.810	199.100	161.700	174.900	535.700	158.810	67.500	97.200	99.900	264.600	158.810		
158.820	199.100	161.700	171.600	532.400	158.820	69.750	97.200	104.850	271.800	158.820		
158.830	199.100	159.500	167.200	525.800	158.830	69.750	99.900	107.100	276.750	158.830		
158.840	199.100	159.500	165.000	523.600	158.840	69.750	99.900	107.100	276.750	158.840		
158.850	197.500	157.210	161.950	516.660	158.850	72.450	102.150	109.800	284.400	158.850		
158.860	197.500	157.210	159.580	514.290	158.860	72.450	104.850	112.500	289.800	158.860		
158.870	197.500	157.210	157.210	511.920	158.870	72.030	104.860	112.210	289.100	158.870		
158.880	194.340	157.210	157.210	508.760	158.880	72.030	104.860	114.660	291.550	158.880		
158.890	194.340	157.210	159.580	511.130	158.890	72.030	107.310	117.110	296.450	158.890		
158.900	191.970	159.580	161.950	513.500	158.900	72.030	107.310	114.660	294.000	158.900		
158.910	189.600	159.580	164.320	513.500	158.910	72.030	109.760	114.660	296.450	158.910		
158.920	189.600	161.950	167.480	519.030	158.920	72.030	107.310	114.660	294.000	158.920		
158.930	187.230	161.950	169.850	519.030	158.930	72.030	109.760	119.560	301.350	158.930		
158.940	184.860	161.950	172.220	519.030	158.940	72.030	107.310	117.110	296.450	158.940		
158.950	184.860	161.950	174.590	521.400	158.950	72.030	109.760	119.560	301.350	158.950		
158.960	182.490	161.950	176.960	521.400	158.960	69.580	109.760	119.560	298.900	158.960		
158.970	179.330	164.320	179.330	522.980	158.970	69.580	107.310	119.560	296.450	158.970		
158.980	176.960	161.950	179.330	518.240	158.980	67.130	104.860	117.110	289.100	158.980		
158.990	174.590	161.950	182.490	519.030	158.990	67.130	107.310	122.500	296.940	158.990		
159.000	172.260	161.820	184.440	518.520	159.000	64.680	104.860	122.500	292.040	159.000		
159.010	172.260	161.820	187.050	521.130	159.010	64.680	104.860	122.500	292.040	159.010		
159.020	169.650	161.820	189.660	521.130	159.020	62.150	102.300	122.100	286.550	159.020		
159.030	167.040	159.210	192.270	518.520	159.030	62.150	102.300	124.850	289.300	159.030		
159.040	167.040	159.210	194.880	521.130	159.040	59.950	102.300	124.850	287.100	159.040		
159.050	164.430	161.820	197.490	523.740	159.050	59.950	102.300	124.850	287.100	159.050		
159.060	164.430	161.820	199.230	525.480	159.060	57.200	99.550	127.050	283.800	159.060		
159.070	164.430	161.820	201.840	528.090	159.070	57.200	102.300	127.050	286.550	159.070		
159.080	161.820	161.820	204.450	528.090	159.080	57.200	99.550	129.800	286.550	159.080		
159.090	161.820	161.820	207.060	530.700	159.090	55.000	99.550	132.000	286.550	159.090		
159.100	161.820	161.820	207.060	530.700	159.100	52.250	97.350	129.800	279.400	159.100		
159.110	161.820	161.820	209.670	533.310	159.110	52.250	97.350	129.800	279.400	159.110		
159.120	161.820	164.430	212.280	538.530	159.120	49.500	97.350	129.800	276.650	159.120		
159.130	159.210	164.430	214.890	538.530	159.130	49.500	97.350	132.000	278.850	159.130		
159.140	159.210	164.430	217.500	541.140	159.140	47.300	97.350	134.750	279.400	159.140		
159.150	157.410	164.340	219.780	541.530	159.150	47.300	94.600	132.000	273.900	159.150		
159.160	157.410	164.340	221.760	543.510	159.160	44.550	94.600	137.500	276.650	159.160		
159.170	157.410	164.340	224.730	546.480	159.170	42.000	92.400	137.200	271.600	159.170		
159.180	157.410	167.310	226.710	551.430	159.180	36.960	89.600	137.200	263.760	159.180		
159.190	154.440	167.310	231.660	553.410	159.190	36.960	87.360	137.200	261.520	159.190		
159.200	157.410	169.290	231.660	558.360	159.200	34.720	84.560	137.200	256.480	159.200		
159.210	159.390	172.260	234.630	566.280	159.210	32.480	82.320	140.000	254.800	159.210		
159.220	159.390	174.240	236.610	570.240	159.220	29.680	79.520	137.200	246.400	159.220		
159.230	162.360	174.240	236.610	573.210	159.230	27.440	79.520	137.200	244.160	159.230		
159.240	162.360	177.210	239.580	579.150	159.240	27.440	77.280	137.200	241.920	159.240		
159.250	162.360	177.210	241.560	581.130	159.250	24.640	74.480	137.200	236.320	159.250		
159.260	162.360	179.190	241.560	583.110	159.260	24.640	72.240	134.960	231.840	159.260		
159.270	162.360	179.190	244.530	586.080	159.270	22.400	72.240	137.200	231.840	159.270		
159.280	162.360	182.160	247.500	592.020	159.280	22.400	72.240	137.200	231.840	159.280		
159.290	162.360	182.160	247.500	592.020	159.290	19.600	70.000	140.000	229.600	159.290		
159.300	161.600	184.830	249.470	595.900	159.300	17.360	67.200	137.200	221.760	159.300		
159.310	161.600	184.830	249.470	595.900	159.310	19.600	67.200	137.200	224.000	159.310		
159.320	161.600	186.850	252.500	600.950	159.320	17.360	64.960	140.000	222.320	159.320		
159.330	164.630	189.880	252.500	607.010	159.330	17.360	64.960	137.200	219.520	159.330		
159.340	164.630	189.880	252.500	607.010	159.340	14.560	64.960	137.200	216.720	159.340		
159.350	166.650	191.900	252.500	611.050	159.350	14.560	62.160	137.200	213.920	159.350		
159.360	169.680	194.930	249.470	614.080	159.360	14.560	59.920	137.200	211.680	159.360		
159.370	174.730	199.980	244.420	619.130	159.370	14.560	57.120	134.960	206.640	159.370		
159.380	181.800	202.000	242.400	626.200	159.380	12.320	57.120	137.200	206.640	159.380		
159.390	184.830	204.020	234.320	623.170	159.390	12.320	54.880	137.200	204.400	159.390		
159.400	189.880	209.070	229.270	628.220	159.400	12.320	52.080	134.960	199.360	159.400		
159.410	194.930	212.100	224.220	631.250	159.410	9.520	52.080	134.960	196.560	159.410		
159.420	202.000	214.120	217.150	633.270	159.420	9.520	49.840	134.960	194.320	159.420		
159.430	207.050	214.120	209.070	630.240	159.430	9.520	47.040	134.960	191.520	159.430		
159.440	214.120	217.150	202.000	633.270	159.440	9.520	44.800	137.200	191.520	159.440		
159.450	220.000	220.000	195.000	635.000	159.450	7.280	44.800	134.960	187.040	159.450		
159.460	227.500	220.000	187.500	635.000	159.460	7.280	42.000	137.200	186.480	159.460		
159.470	230.000	220.000	182.500	632.500	159.470	7.150	42.350	137.500	187.000	159.470		
159.480	235.000	222.500	175.000	632.500	159.480	7.150	42.350	137.500	187.000	159.480		
159.490	242.500	222.500	170.000	635.000	159.490	7.150	39.600	137.500	184.250	159.490		
159.500	250.000	225.000	162.500	637.500	159.500	7.150	37.400	137.500	182.050	159.500		
159.510	255.000	225.000	155.000	635.000	159.510	4.950	37.400	137.500	179.850	159.510		
159.520	262.500	227.500	150.000	640.000	159.520	4.950	34.650	137.500	177.100	159.520		
159.530	270.000	230.000	142.500	642.500	159.530	4.950	32.450	137.500	174.900	159.530		
159.540	280.000	230.000	135.000	645.000	159.540	4.950	32.450	134.750	172.150	159.540		
159.550	285.000	232.500	130.000	647.500	159.550	2.200	29.700	132.000	163.900	159.550		
159.560	292.500	230.000	125.000	647.500	159.560	2.200	29.700	132.000	163.900	159.560		
159.570	300.000	232.500	120.000	652.500	159.570	2.200	27.500	132.000	161.700	159.570		
159.580	307.500	232.500	112.500	652.500	159.580	2.200	24.750	127.050	154.000	159.580		
159.590	312.500	232.500	107.500	652.500	159.590	2.200	24.750	127.050	154.000	159.590		
159.600	319.800	234.000	101.400	655.200	159.600	2.200	24.750	127.050	154.000	159.600		
159.610	324.480	232.440	96.720	653.640	159.610	2.200	22.000	127.050	151.250	159.610		
159.620	329.160	234.000	93.600	656.760	159.620	2.040	22.440	127.500	151.980	159.620		
159.630	332.280	232.440	92.040	656.760	159.630	0.000	19.890	127.500	147.390	159.630		
159.640	336.960	232.440	87.360	656.760	159.640	2.040	19.890	127.500	149.430	159.640		
159.650	341.640	232.440	84.240	658.320	159.650	0.000	19.890	127.500	147.390	159.650		
159.660	344.760	232.440	81.120	658.320	159.660	0.000	17.340	124.950	142.290	159.660		
159.670	351.000	229.320	79.560	659.880	159.670	0.000	17.340	124.950	142.290	159.670		
159.680	354.120	229.320	76.440	659.880	159.680	0.000	17.340	122.400	139.740	159.680		
159.690	361.920	229.320	74.880	666.120	159.690	0.000	14.790	124.950	139.740	159.690		
159.700	366.600	226.200	68.640	661.440	159.700	0.000	12.240	119.850	132.090	159.700		
159.710	371.280	226.200	63.960	661.440	159.710	0.000	12.240	117.300	129.540	159.710		
159.720	379.080	221.520	62.400	663.000	159.720	0.000	12.240	114.750	126.990	159.720		
159.730	383.760	221.520	62.400	667.680	159.730	0.000	9.690	114.750	124.440	159.730		
159.740	390.000	216.840	56.160	663.000	159.740	0.000	9.690	112.200	121.890	159.740		
159.750	396.390	213.580	54.300	664.270	159.750	0.000	9.690	112.200	121.890	159.750		
159.760	401.820	211.770	52.490	666.080	159.760	0.000	9.690	109.650	119.340	159.760		
159.770	407.250	209.960	48.870	666.080	159.770	0.000	7.310	107.500	114.810	159.770		
159.780	410.870	204.530	47.060	662.460	159.780	0.000	7.310	104.920	112.230	159.780		
159.790	414.490	200.910	43.440	658.840	159.790	0.000	4.730	102.340	107.070	159.790		
159.800	419.920	200.910	41.630	662.460	159.800	0.000	4.730	99.760	104.490	159.800		
159.810	423.540	200.910	41.630	666.080	159.810	0.000	4.730	99.760	104.490	159.810		
159.820	428.970	200.910	39.820	669.700	159.820	0.000	4.730	94.600	99.330	159.820		
159.830	436.210	200.910	39.820	676.940	159.830	0.000	4.730	92.450	97.180	159.830		
159.840	439.830	200.910	39.820	680.560	159.840	0.000	4.730	92.450	97.180	159.840		
159.850	443.450	200.910	39.820	684.180	159.850	0.000	4.730	89.870	94.600	159.850		
159.860	443.450	200.910	39.820	684.180	159.860	0.000	2.150	87.290	89.440	159.860		
159.870	443.450	204.530	39.820	687.800	159.870	0.000	2.150	84.710	86.860	159.870		
159.880	447.070	206.340	39.820	693.230	159.880	0.000	2.150	82.130	84.280	159.880		
159.890	452.500	206.340	39.820	698.660	159.890	0.000	2.150	82.130	84.280	159.890		
159.900	451.000	209.100	38.950	699.050	159.900	0.000	2.150	82.130	84.280	159.900		
159.910	453.050	209.100	38.950	701.100	159.910	0.000	2.150	82.130	84.280	159.910		
159.920	457.150	211.150	38.950	707.250	159.920	0.000	0.000	80.000	80.000	159.920		
159.930	457.150	209.100	38.950	705.200	159.930	0.000	0.000	77.440	77.440	159.930		
159.940	461.250	207.050	38.950	707.250	159.940	0.000	0.000	80.000	80.000	159.940		
159.950	463.300	205.000	36.900	705.200	159.950	0.000	0.000	77.440	77.440	159.950		
159.960	469.450	198.850	36.900	705.200	159.960	0.000	0.000	77.440	77.440	159.960		
159.970	471.500	196.800	34.850	703.150	159.970	0.000	0.000	77.440	77.440	159.970		
159.980	479.700	190.650	34.850	705.200	159.980	0.000	0.000	74.880	74.880	159.980		
159.990	481.750	188.600	30.750	701.100	159.990	0.000	0.000	72.320	72.320	159.990		
160.000	489.950	182.450	26.650	699.050	160.000	0.000	0.000	72.320	72.320	160.000		
160.010	494.050	176.300	24.600	694.950	160.010	0.000	0.000	69.760	69.760	160.010		
160.020	502.250	168.100	18.450	688.800	160.020	0.000	0.000	72.320	72.320	160.020		
160.030	506.350	164.000	18.450	688.800	160.030	0.000	0.000	67.200	67.200	160.030		
160.040	512.500	155.800	16.400	684.700	160.040	0.000	2.240	69.760	72.000	160.040		
160.050	519.800	147.200	16.100	683.100	160.050	0.000	0.000	69.760	69.760	160.050		
160.060	524.400	140.300	13.800	678.500	160.060	0.000	0.000	69.760	69.760	160.060		
160.070	529.000	135.700	13.800	678.500	160.070	0.000	0.000	70.000	70.000	160.070		
160.080	533.600	131.100	13.800	678.500	160.080	0.000	0.000	67.480	67.480	160.080		
160.090	538.200	128.800	13.800	680.800	160.090	0.000	0.000	67.480	67.480	160.090		
160.100	547.400	124.200	13.800	685.400	160.100	0.000	0.000	70.000	70.000	160.100		
160.110	552.000	121.900	13.800	687.700	160.110	0.000	0.000	67.480	67.480	160.110		
160.120	558.900	121.900	11.500	692.300	160.120	0.000	2.240	70.000	72.240	160.120		
160.130	563.500	121.900	13.800	699.200	160.130	0.000	2.240	70.000	72.240	160.130		
160.140	565.800	119.600	11.500	696.900	160.140	0.000	2.240	70.000	72.240	160.140		
160.150	568.100	121.900	13.800	703.800	160.150	0.000	2.240	70.000	72.240	160.150		
160.160	570.400	124.200	13.800	708.400	160.160	0.000	2.240	70.000	72.240	160.160		
160.170	575.000	124.200	13.800	713.000	160.170	0.000	2.240	70.000	72.240	160.170		
160.180	570.400	131.100	16.100	717.600	160.180	0.000	2.240	70.000	72.240	160.180		
160.190	568.100	138.000	16.100	722.200	160.190	0.000	2.240	70.000	72.240	160.190		
160.200	567.500	145.280	18.160	730.940	160.200	2.240	2.240	70.000	74.480	160.200		
160.210	567.500	154.360	20.430	742.290	160.210	0.000	0.000	70.000	70.000	160.210		
160.220	562.960	158.900	20.430	742.290	160.220	0.000	0.000	70.000	70.000	160.220		
160.230	562.960	161.170	20.430	744.560	160.230	2.240	2.240	70.000	74.480	160.230		
160.240	560.690	158.900	20.430	740.020	160.240	2.240	0.000	67.480	69.720	160.240		
160.250	562.960	161.170	20.430	744.560	160.250	2.240	0.000	70.000	72.240	160.250		
160.260	567.500	161.170	20.430	749.100	160.260	2.240	0.000	67.480	69.720	160.260		
160.270	567.500	161.170	24.970	753.640	160.270	2.240	0.000	64.960	67.200	160.270		
160.280	567.500	161.170	24.970	753.640	160.280	2.240	0.000	64.960	67.200	160.280		
160.290	562.960	165.710	24.970	753.640	160.290	2.240	0.000	67.480	69.720	160.290		
160.300	560.690	174.790	29.510	764.990	160.300	2.240	0.000	62.440	64.680	160.300		
160.310	558.420	183.870	29.510	771.800	160.310	2.240	0.000	59.920	62.160	160.310		
160.320	556.150	192.950	31.780	780.880	160.320	2.240	0.000	59.920	62.160	160.320		
160.330	556.150	202.030	31.780	789.960	160.330	2.240	0.000	54.880	57.120	160.330		
160.340	553.880	206.570	34.050	794.500	160.340	2.240	0.000	54.880	57.120	160.340		
160.350	557.500	211.850	35.680	805.030	160.350	2.240	0.000	52.360	54.600	160.350		
160.360	553.040	214.080	35.680	802.800	160.360	2.240	0.000	47.320	49.560	160.360		
160.370	550.810	216.310	37.910	805.030	160.370	2.470	0.000	47.500	49.970	160.370		
160.380	548.580	220.770	42.370	811.720	160.380	2.470	0.000	39.900	42.370	160.380		
160.390	544.120	227.460	44.600	816.180	160.390	2.470	0.000	39.900	42.370	160.390		
160.400	539.660	234.150	46.830	820.640	160.400	2.470	0.000	37.430	39.900	160.400		
160.410	532.970	238.610	49.060	820.640	160.410	2.470	0.000	34.960	37.430	160.410		
160.420	528.510	245.300	51.290	825.100	160.420	2.470	0.000	34.960	37.430	160.420		
160.430	526.280	251.990	53.520	831.790	160.430	2.470	0.000	29.830	32.300	160.430		
160.440	524.050	256.450	57.980	838.480	160.440	2.470	0.000	27.360	29.830	160.440		
160.450	521.820	260.910	57.980	840.710	160.450	2.470	0.000	24.890	27.360	160.450		
160.460	519.590	265.370	64.670	849.630	160.460	2.470	0.000	22.420	24.890	160.460		
160.470	517.360	269.830	66.900	854.090	160.470	2.470	0.000	19.950	22.420	160.470		
160.480	517.360	272.060	66.900	856.320	160.480	2.470	0.000	14.820	17.290	160.480		
160.490	512.900	274.290	71.360	858.550	160.490	2.470	0.000	14.820	17.290	160.490		
160.500	512.500	274.700	73.800	861.000	160.500	2.470	0.000	12.350	14.820	160.500		
160.510	508.400	276.750	75.850	861.000	160.510	2.470	0.000	9.880	12.350	160.510		
160.520	504.300	278.800	79.950	863.050	160.520	2.490	0.000	7.500	9.990	160.520		
160.530	504.300	278.800	82.000	865.100	160.530	2.490	0.000	2.490	4.980	160.530		
160.540	496.100	280.850	84.050	861.000	160.540	2.490	0.000	0.000	2.490	160.540		
160.550	494.050	284.950	88.150	867.150	160.550	2.490	0.000	0.000	2.490	160.550		
160.560	489.950	284.950	92.250	867.150	160.560	2.490	0.000	0.000	2.490	160.560		
160.570	483.800	284.950	94.300	863.050	160.570	2.490	0.000	0.000	2.490	160.570		
160.580	481.750	284.950	98.400	865.100	160.580	2.490	0.000	0.000	2.490	160.580		
160.590	473.550	284.950	102.500	861.000	160.590	2.490	0.000	0.000	2.490	160.590		
160.600	469.450	280.850	104.550	854.850	160.600	2.490	0.000	0.000	2.490	160.600		
160.610	463.300	278.800	106.600	848.700	160.610	2.490	0.000	0.000	2.490	160.610		
160.620	459.200	276.750	108.650	844.600	160.620	2.490	0.000	0.000	2.490	160.620		
160.630	453.050	276.750	110.700	840.500	160.630	2.490	0.000	0.000	2.490	160.630		
160.640	448.950	274.700	114.800	838.450	160.640	2.490	0.000	0.000	2.490	160.640		
160.650	445.000	268.780	117.480	831.260	160.650	2.490	0.000	0.000	2.490	160.650		
160.660	436.100	267.000	119.260	822.360	160.660	2.490	0.000	0.000	2.490	160.660		
160.670	428.980	267.000	124.600	820.580	160.670	2.500	0.000	0.000	2.500	160.670		
160.680	423.640	263.440	124.600	811.680	160.680	2.500	0.000	0.000	2.500	160.680		
160.690	416.520	261.660	129.940	808.120	160.690	0.000	0.000	0.000	0.000	160.690		
160.700	409.400	259.880	131.720	801.000	160.700	2.500	0.000	0.000	2.500	160.700		
160.710	402.280	256.320	133.500	792.100	160.710	2.500	0.000	0.000	2.500	160.710		
160.720	393.380	254.540	138.840	786.760	160.720	2.500	0.000	0.000	2.500	160.720		
160.730	386.260	254.540	142.400	783.200	160.730	0.000	0.000	0.000	0.000	160.730		
160.740	379.140	250.980	144.180	774.300	160.740	0.000	0.000	0.000	0.000	160.740		
160.750	372.020	249.200	145.960	767.180	160.750	0.000	0.000	0.000	0.000	160.750		
160.760	364.900	247.420	145.960	758.280	160.760	0.000	0.000	0.000	0.000	160.760		
160.770	359.560	242.080	149.520	751.160	160.770	0.000	0.000	0.000	0.000	160.770		
160.780	352.440	236.740	149.520	738.700	160.780	0.000	0.000	0.000	0.000	160.780		
160.790	341.760	234.960	149.520	726.240	160.790	0.000	0.000	0.000	0.000	160.790		
160.800	335.000	229.140	148.740	712.880	160.800	0.000	0.000	0.000	0.000	160.800		
160.810	329.640	226.460	147.400	703.500	160.810	0.000	0.000	0.000	0.000	160.810		
160.820	324.280	222.440	147.400	694.120	160.820	0.000	0.000	0.000	0.000	160.820		
160.830	318.920	219.760	147.400	686.080	160.830	0.000	0.000	0.000	0.000	160.830		
160.840	316.240	217.080	147.400	680.720	160.840	0.000	0.000	0.000	0.000	160.840		
160.850	312.220	217.080	147.400	676.700	160.850	0.000	0.000	0.000	0.000	160.850		
160.860	312.220	217.080	147.400	676.700	160.860	0.000	0.000	0.000	0.000	160.860		
160.870	312.220	219.760	147.400	679.380	160.870	0.000	0.000	0.000	0.000	160.870		
160.880	309.540	222.440	147.400	679.380	160.880	0.000	0.000	0.000	0.000	160.880		
160.890	309.540	226.460	148.740	684.740	160.890	0.000	0.000	0.000	0.000	160.890		
