C:\Users\Public\Documents\Novel Studio\load_data\2025-12-15\15\loadapp_2025-12-15_14-13-13-185.load
Comment s15bvr
	PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		PRY202-R::front	PRY202-R::mid	PRY202-R::heel	PRY202-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
3.490	216.960	179.520	240.000	636.480	3.490	0.000	8.450	16.900	25.350	3.490		
3.500	214.080	179.520	240.000	633.600	3.500	0.000	8.450	11.830	20.280	3.500		
3.510	209.280	182.400	240.000	631.680	3.510	69.290	104.780	422.500	596.570	3.510		
3.520	201.600	182.400	237.120	621.120	3.520	59.150	74.360	263.640	397.150	3.520		
3.530	196.800	182.400	237.120	616.320	3.530	42.250	54.080	172.380	268.710	3.530		
3.540	192.000	184.320	234.240	610.560	3.540	60.840	79.430	251.810	392.080	3.540		
3.550	187.200	187.200	232.320	606.720	3.550	70.980	74.360	211.250	356.590	3.550		
3.560	182.400	184.320	224.640	591.360	3.560	84.500	69.290	179.140	332.930	3.560		
3.570	159.360	171.840	221.760	552.960	3.570	96.330	70.980	174.070	341.380	3.570		
3.580	142.080	159.360	216.960	518.400	3.580	101.400	74.360	169.000	344.760	3.580		
3.590	124.800	146.880	207.360	479.040	3.590	104.780	79.430	169.000	353.210	3.590		
3.600	104.490	134.460	202.500	441.450	3.600	104.940	77.220	165.000	347.160	3.600		
3.610	87.480	124.740	191.970	404.190	3.610	104.940	74.580	152.460	331.980	3.610		
3.620	74.520	117.450	184.680	376.650	3.620	102.300	69.960	139.920	312.180	3.620		
3.630	67.230	109.350	179.820	356.400	3.630	99.660	67.320	124.740	291.720	3.630		
3.640	59.940	104.490	171.720	336.150	3.640	94.380	62.040	114.840	271.260	3.640		
3.650	54.270	102.060	166.860	323.190	3.650	94.380	59.400	109.560	263.340	3.650		
3.660	51.840	99.630	159.570	311.040	3.660	92.400	57.420	104.940	254.760	3.660		
3.670	51.840	104.490	157.140	313.470	3.670	94.380	57.420	104.940	256.740	3.670		
