timestamp, HMD_x, HMD_y,HMD_z
679.783,7,-35.4010,1.7741,-1.5549
679.796,7,-35.3984,1.7744,-1.5556
679.810,7,-35.3930,1.7749,-1.5569
679.822,7,-35.3905,1.7750,-1.5575
679.836,7,-35.3883,1.7750,-1.5579
679.849,7,-35.3835,1.7751,-1.5589
679.862,7,-35.3815,1.7749,-1.5591
679.876,7,-35.3798,1.7747,-1.5592
679.890,7,-35.3780,1.7743,-1.5592
679.904,7,-35.3764,1.7739,-1.5594
679.916,7,-35.3749,1.7733,-1.5594
679.929,7,-35.3736,1.7727,-1.5596
679.947,7,-35.3708,1.7715,-1.5594
679.963,7,-35.3684,1.7706,-1.5590
679.976,7,-35.3675,1.7704,-1.5585
679.988,7,-35.3666,1.7702,-1.5579
680.006,7,-35.3658,1.7703,-1.5572
680.021,7,-35.3639,1.7701,-1.5561
680.034,7,-35.3630,1.7704,-1.5556
680.047,7,-35.3622,1.7707,-1.5548
680.061,7,-35.3606,1.7711,-1.5535
680.073,7,-35.3600,1.7714,-1.5527
680.092,7,-35.3598,1.7715,-1.5517
680.105,7,-35.3595,1.7716,-1.5510
680.117,7,-35.3591,1.7718,-1.5501
680.131,7,-35.3584,1.7719,-1.5484
680.144,7,-35.3582,1.7719,-1.5476
680.157,7,-35.3581,1.7718,-1.5468
680.169,7,-35.3579,1.7718,-1.5460
680.182,7,-35.3577,1.7718,-1.5452
680.195,7,-35.3574,1.7719,-1.5443
680.208,7,-35.3573,1.7721,-1.5434
680.221,7,-35.3571,1.7721,-1.5426
680.234,7,-35.3569,1.7723,-1.5418
680.247,7,-35.3566,1.7725,-1.5403
680.260,7,-35.3565,1.7725,-1.5396
680.272,7,-35.3565,1.7725,-1.5389
680.285,7,-35.3566,1.7725,-1.5380
680.298,7,-35.3567,1.7726,-1.5373
680.312,7,-35.3568,1.7728,-1.5354
680.326,7,-35.3569,1.7729,-1.5347
680.344,7,-35.3571,1.7729,-1.5340
680.357,7,-35.3573,1.7730,-1.5334
680.370,7,-35.3575,1.7731,-1.5321
680.382,7,-35.3577,1.7732,-1.5317
680.398,7,-35.3580,1.7734,-1.5311
680.411,7,-35.3582,1.7735,-1.5305
680.423,7,-35.3585,1.7736,-1.5298
680.436,7,-35.3588,1.7736,-1.5292
680.448,7,-35.3593,1.7737,-1.5279
680.462,7,-35.3597,1.7737,-1.5273
680.475,7,-35.3601,1.7738,-1.5268
680.489,7,-35.3604,1.7738,-1.5262
680.502,7,-35.3607,1.7740,-1.5255
680.514,7,-35.3612,1.7741,-1.5243
680.527,7,-35.3615,1.7742,-1.5238

# --- Trial 8 start ---
690.784,8,-39.4280,1.7518,-1.1594
690.855,8,-39.4264,1.7515,-1.1605
690.880,8,-39.4253,1.7514,-1.1614
690.895,8,-39.4245,1.7512,-1.1619
690.917,8,-39.4236,1.7510,-1.1626
690.933,8,-39.4229,1.7506,-1.1632
690.945,8,-39.4225,1.7504,-1.1635
690.960,8,-39.4221,1.7504,-1.1638
690.977,8,-39.4212,1.7502,-1.1647
690.997,8,-39.4207,1.7503,-1.1652
691.009,8,-39.4198,1.7500,-1.1659
691.022,8,-39.4193,1.7499,-1.1664
691.038,8,-39.4187,1.7499,-1.1669
691.051,8,-39.4181,1.7500,-1.1675
691.066,8,-39.4175,1.7499,-1.1681
691.082,8,-39.4166,1.7496,-1.1692
691.095,8,-39.4159,1.7497,-1.1699
691.108,8,-39.4152,1.7496,-1.1706
691.122,8,-39.4145,1.7497,-1.1713
691.135,8,-39.4130,1.7496,-1.1729
691.147,8,-39.4122,1.7495,-1.1738
691.161,8,-39.4114,1.7492,-1.1746
691.174,8,-39.4106,1.7491,-1.1756
691.187,8,-39.4096,1.7491,-1.1767
691.204,8,-39.4076,1.7489,-1.1789
691.221,8,-39.4064,1.7486,-1.1802
691.235,8,-39.4042,1.7482,-1.1828
691.248,8,-39.4030,1.7479,-1.1841
691.260,8,-39.4017,1.7475,-1.1857
691.274,8,-39.4003,1.7473,-1.1873
691.287,8,-39.3989,1.7470,-1.1888
691.299,8,-39.3964,1.7462,-1.1920
691.312,8,-39.3948,1.7455,-1.1937
691.327,8,-39.3934,1.7449,-1.1955
691.340,8,-39.3922,1.7445,-1.1974
691.354,8,-39.3907,1.7440,-1.1993
691.367,8,-39.3879,1.7430,-1.2029
691.380,8,-39.3865,1.7423,-1.2049
691.399,8,-39.3850,1.7415,-1.2070
691.415,8,-39.3821,1.7401,-1.2112
691.428,8,-39.3807,1.7393,-1.2132
691.442,8,-39.3793,1.7385,-1.2153
691.455,8,-39.3778,1.7376,-1.2175
691.468,8,-39.3748,1.7358,-1.2217
691.480,8,-39.3733,1.7348,-1.2240
691.497,8,-39.3718,1.7336,-1.2262
691.510,8,-39.3703,1.7324,-1.2285
691.526,8,-39.3674,1.7299,-1.2328
691.541,8,-39.3661,1.7283,-1.2349
691.553,8,-39.3648,1.7269,-1.2370
691.566,8,-39.3619,1.7243,-1.2412
691.580,8,-39.3606,1.7228,-1.2432
691.593,8,-39.3592,1.7214,-1.2451
691.606,8,-39.3579,1.7197,-1.2468
691.620,8,-39.3568,1.7181,-1.2485
691.633,8,-39.3541,1.7150,-1.2521
691.645,8,-39.3529,1.7134,-1.2536
691.660,8,-39.3519,1.7118,-1.2550
691.674,8,-39.3508,1.7101,-1.2563
691.686,8,-39.3498,1.7085,-1.2577
691.700,8,-39.3476,1.7057,-1.2604
691.712,8,-39.3465,1.7045,-1.2614
691.726,8,-39.3456,1.7034,-1.2624
691.739,8,-39.3446,1.7023,-1.2633
691.752,8,-39.3438,1.7015,-1.2640
691.765,8,-39.3429,1.7006,-1.2648
691.778,8,-39.3412,1.6991,-1.2662
691.791,8,-39.3402,1.6988,-1.2668
691.805,8,-39.3395,1.6985,-1.2670
691.818,8,-39.3387,1.6983,-1.2673
691.832,8,-39.3373,1.6978,-1.2680
691.852,8,-39.3370,1.6980,-1.2679
691.868,8,-39.3358,1.6983,-1.2684
691.882,8,-39.3355,1.6988,-1.2685
691.895,8,-39.3351,1.6994,-1.2687
691.909,8,-39.3347,1.6999,-1.2689
691.922,8,-39.3339,1.7006,-1.2694
691.935,8,-39.3336,1.7011,-1.2694
691.951,8,-39.3334,1.7017,-1.2693
691.964,8,-39.3330,1.7022,-1.2692
691.981,8,-39.3321,1.7033,-1.2689
691.997,8,-39.3314,1.7041,-1.2684
692.013,8,-39.3302,1.7057,-1.2674
692.030,8,-39.3293,1.7067,-1.2665
692.044,8,-39.3277,1.7087,-1.2650
692.057,8,-39.3266,1.7099,-1.2638
692.071,8,-39.3253,1.7116,-1.2623
692.086,8,-39.3242,1.7136,-1.2608
692.099,8,-39.3220,1.7171,-1.2579
692.112,8,-39.3208,1.7193,-1.2560
692.126,8,-39.3196,1.7216,-1.2539
692.140,8,-39.3182,1.7241,-1.2518
692.154,8,-39.3169,1.7265,-1.2496
692.168,8,-39.3146,1.7310,-1.2454
692.181,8,-39.3137,1.7333,-1.2428
692.196,8,-39.3127,1.7356,-1.2402
692.209,8,-39.3118,1.7377,-1.2374
692.223,8,-39.3098,1.7415,-1.2321
692.238,8,-39.3089,1.7431,-1.2291
692.252,8,-39.3077,1.7444,-1.2260
692.266,8,-39.3068,1.7456,-1.2228
692.280,8,-39.3047,1.7479,-1.2167
692.295,8,-39.3035,1.7483,-1.2134
692.309,8,-39.3025,1.7484,-1.2099
692.323,8,-39.3003,1.7491,-1.2033
692.336,8,-39.2990,1.7488,-1.1997
692.354,8,-39.2979,1.7483,-1.1961
692.367,8,-39.2955,1.7480,-1.1892
692.380,8,-39.2941,1.7474,-1.1856
692.393,8,-39.2925,1.7468,-1.1821
692.408,8,-39.2909,1.7462,-1.1785
692.421,8,-39.2891,1.7459,-1.1751
692.435,8,-39.2853,1.7459,-1.1683
692.448,8,-39.2829,1.7463,-1.1651
692.464,8,-39.2809,1.7463,-1.1618
692.486,8,-39.2766,1.7456,-1.1555
692.503,8,-39.2720,1.7448,-1.1493
692.517,8,-39.2695,1.7442,-1.1465
692.531,8,-39.2670,1.7436,-1.1437
692.545,8,-39.2620,1.7429,-1.1383
692.558,8,-39.2593,1.7430,-1.1359
692.572,8,-39.2565,1.7431,-1.1338
692.591,8,-39.2509,1.7430,-1.1296
692.608,8,-39.2478,1.7433,-1.1280
692.622,8,-39.2420,1.7437,-1.1242
692.641,8,-39.2391,1.7441,-1.1229
692.656,8,-39.2330,1.7445,-1.1196
692.668,8,-39.2297,1.7447,-1.1182
692.681,8,-39.2263,1.7447,-1.1169
692.695,8,-39.2227,1.7446,-1.1157
692.708,8,-39.2191,1.7445,-1.1143
692.721,8,-39.2117,1.7444,-1.1117
692.734,8,-39.2076,1.7443,-1.1104
692.748,8,-39.2029,1.7441,-1.1093
692.762,8,-39.1983,1.7437,-1.1081
692.775,8,-39.1937,1.7432,-1.1070
692.787,8,-39.1847,1.7424,-1.1046
692.800,8,-39.1797,1.7417,-1.1037
692.815,8,-39.1748,1.7410,-1.1027
692.828,8,-39.1699,1.7404,-1.1019
692.842,8,-39.1648,1.7397,-1.1009
692.858,8,-39.1547,1.7383,-1.0991
692.874,8,-39.1494,1.7376,-1.0984
692.888,8,-39.1391,1.7365,-1.0970
692.899,8,-39.1338,1.7360,-1.0964
692.914,8,-39.1284,1.7355,-1.0962
692.927,8,-39.1230,1.7351,-1.0959
692.943,8,-39.1175,1.7348,-1.0958
692.958,8,-39.1065,1.7342,-1.0954
692.970,8,-39.1009,1.7339,-1.0955
692.983,8,-39.0960,1.7335,-1.0953
692.996,8,-39.0904,1.7332,-1.0957
693.009,8,-39.0792,1.7327,-1.0962
693.022,8,-39.0733,1.7328,-1.0971
693.036,8,-39.0675,1.7328,-1.0978
693.049,8,-39.0615,1.7332,-1.0984
693.063,8,-39.0553,1.7340,-1.0994
693.077,8,-39.0433,1.7352,-1.1007
693.090,8,-39.0370,1.7361,-1.1016
693.102,8,-39.0309,1.7368,-1.1024
693.117,8,-39.0249,1.7373,-1.1031
693.131,8,-39.0188,1.7377,-1.1036
693.144,8,-39.0067,1.7386,-1.1048
693.157,8,-39.0007,1.7390,-1.1053
693.171,8,-38.9949,1.7395,-1.1058
693.185,8,-38.9891,1.7399,-1.1065
693.198,8,-38.9834,1.7401,-1.1071
693.213,8,-38.9716,1.7403,-1.1084
693.231,8,-38.9658,1.7404,-1.1092
693.247,8,-38.9542,1.7408,-1.1107
693.265,8,-38.9485,1.7409,-1.1117
693.281,8,-38.9369,1.7413,-1.1136
693.293,8,-38.9312,1.7415,-1.1145
693.307,8,-38.9253,1.7417,-1.1155
693.321,8,-38.9193,1.7422,-1.1164
693.334,8,-38.9075,1.7431,-1.1184
693.348,8,-38.9016,1.7437,-1.1195
693.365,8,-38.8959,1.7442,-1.1205
693.378,8,-38.8844,1.7450,-1.1224
693.392,8,-38.8794,1.7452,-1.1230
693.405,8,-38.8737,1.7455,-1.1239
693.420,8,-38.8678,1.7458,-1.1248
693.434,8,-38.8560,1.7463,-1.1265
693.448,8,-38.8499,1.7462,-1.1271
693.461,8,-38.8437,1.7462,-1.1278
693.476,8,-38.8374,1.7458,-1.1283
693.491,8,-38.8250,1.7455,-1.1296
693.504,8,-38.8185,1.7451,-1.1300
693.518,8,-38.8118,1.7444,-1.1303
693.532,8,-38.8050,1.7436,-1.1306
693.546,8,-38.7917,1.7424,-1.1313
693.559,8,-38.7847,1.7414,-1.1316
693.572,8,-38.7775,1.7403,-1.1319
693.586,8,-38.7702,1.7393,-1.1322
693.599,8,-38.7631,1.7381,-1.1325
693.613,8,-38.7492,1.7358,-1.1329
693.626,8,-38.7420,1.7345,-1.1331
693.641,8,-38.7349,1.7333,-1.1332
693.653,8,-38.7277,1.7324,-1.1334
693.668,8,-38.7133,1.7307,-1.1337
693.681,8,-38.7060,1.7299,-1.1339
693.694,8,-38.6986,1.7295,-1.1339
693.708,8,-38.6912,1.7293,-1.1339
693.721,8,-38.6837,1.7295,-1.1339
693.735,8,-38.6685,1.7298,-1.1339
693.748,8,-38.6608,1.7309,-1.1337
693.761,8,-38.6531,1.7322,-1.1334
693.774,8,-38.6452,1.7337,-1.1331
693.786,8,-38.6369,1.7352,-1.1329
693.800,8,-38.6209,1.7381,-1.1323
693.813,8,-38.6131,1.7395,-1.1320
693.827,8,-38.6053,1.7405,-1.1317
693.840,8,-38.5976,1.7411,-1.1316
693.853,8,-38.5899,1.7417,-1.1315
693.866,8,-38.5744,1.7432,-1.1314
693.879,8,-38.5669,1.7438,-1.1315
693.893,8,-38.5595,1.7444,-1.1319
693.906,8,-38.5522,1.7451,-1.1322
693.919,8,-38.5450,1.7458,-1.1324
693.933,8,-38.5302,1.7472,-1.1328
693.946,8,-38.5229,1.7478,-1.1330
693.959,8,-38.5160,1.7484,-1.1332
693.973,8,-38.5089,1.7492,-1.1334
693.986,8,-38.5018,1.7501,-1.1336
694.000,8,-38.4874,1.7515,-1.1339
694.012,8,-38.4804,1.7521,-1.1341
694.026,8,-38.4735,1.7522,-1.1342
694.040,8,-38.4663,1.7523,-1.1346
694.053,8,-38.4595,1.7521,-1.1348
694.065,8,-38.4456,1.7520,-1.1352
694.078,8,-38.4389,1.7514,-1.1356
694.092,8,-38.4322,1.7508,-1.1359
694.106,8,-38.4255,1.7503,-1.1363
694.119,8,-38.4188,1.7495,-1.1368
694.132,8,-38.4051,1.7482,-1.1379
694.145,8,-38.3982,1.7475,-1.1386
694.160,8,-38.3913,1.7470,-1.1393
694.173,8,-38.3845,1.7462,-1.1401
694.187,8,-38.3778,1.7452,-1.1410
694.200,8,-38.3713,1.7442,-1.1417
694.214,8,-38.3582,1.7426,-1.1433
694.227,8,-38.3519,1.7418,-1.1443
694.241,8,-38.3459,1.7411,-1.1453
694.255,8,-38.3338,1.7396,-1.1470
694.267,8,-38.3281,1.7391,-1.1481
694.283,8,-38.3224,1.7390,-1.1492
694.298,8,-38.3165,1.7392,-1.1503
694.312,8,-38.3045,1.7390,-1.1524
694.325,8,-38.2986,1.7391,-1.1535
694.339,8,-38.2924,1.7400,-1.1547
694.353,8,-38.2860,1.7412,-1.1560
694.367,8,-38.2796,1.7426,-1.1571
694.382,8,-38.2669,1.7444,-1.1594
694.395,8,-38.2603,1.7451,-1.1604
694.409,8,-38.2536,1.7456,-1.1612
694.423,8,-38.2402,1.7464,-1.1630
694.437,8,-38.2332,1.7463,-1.1636
694.449,8,-38.2261,1.7462,-1.1641
694.463,8,-38.2188,1.7467,-1.1644
694.478,8,-38.2043,1.7478,-1.1651
694.494,8,-38.1967,1.7484,-1.1649
694.511,8,-38.1818,1.7492,-1.1649
694.523,8,-38.1741,1.7497,-1.1645
694.536,8,-38.1660,1.7506,-1.1641
694.550,8,-38.1582,1.7514,-1.1634
694.563,8,-38.1504,1.7519,-1.1627
694.577,8,-38.1349,1.7524,-1.1612
694.591,8,-38.1270,1.7523,-1.1602
694.604,8,-38.1192,1.7522,-1.1592
694.618,8,-38.1113,1.7517,-1.1582
694.632,8,-38.1033,1.7512,-1.1570
694.646,8,-38.0873,1.7503,-1.1548
694.659,8,-38.0791,1.7495,-1.1536
694.673,8,-38.0708,1.7487,-1.1523
694.687,8,-38.0623,1.7479,-1.1510
694.701,8,-38.0455,1.7461,-1.1484
694.714,8,-38.0370,1.7448,-1.1470
694.728,8,-38.0287,1.7434,-1.1455
694.742,8,-38.0204,1.7420,-1.1440
694.755,8,-38.0037,1.7392,-1.1410
694.768,8,-37.9955,1.7375,-1.1392
694.782,8,-37.9873,1.7359,-1.1372
694.796,8,-37.9793,1.7346,-1.1351
694.810,8,-37.9713,1.7334,-1.1329
694.824,8,-37.9551,1.7314,-1.1285
694.838,8,-37.9471,1.7308,-1.1258
694.852,8,-37.9386,1.7305,-1.1230
694.866,8,-37.9219,1.7297,-1.1177
694.879,8,-37.9131,1.7303,-1.1146
694.892,8,-37.9043,1.7315,-1.1115
694.906,8,-37.8955,1.7326,-1.1084
694.919,8,-37.8868,1.7335,-1.1054
694.932,8,-37.8695,1.7354,-1.0993
694.945,8,-37.8610,1.7365,-1.0962
694.959,8,-37.8530,1.7375,-1.0932
694.972,8,-37.8449,1.7381,-1.0903
694.985,8,-37.8369,1.7386,-1.0874
694.999,8,-37.8210,1.7399,-1.0818
695.012,8,-37.8135,1.7405,-1.0792
695.026,8,-37.8065,1.7413,-1.0770
695.039,8,-37.7996,1.7425,-1.0751
695.052,8,-37.7929,1.7438,-1.0735
695.066,8,-37.7859,1.7448,-1.0719
695.079,8,-37.7718,1.7468,-1.0687
695.091,8,-37.7653,1.7479,-1.0678
695.105,8,-37.7588,1.7490,-1.0672
695.118,8,-37.7523,1.7500,-1.0665
695.132,8,-37.7393,1.7518,-1.0650
695.145,8,-37.7331,1.7521,-1.0648
695.159,8,-37.7270,1.7524,-1.0649
695.175,8,-37.7211,1.7522,-1.0652
695.191,8,-37.7086,1.7523,-1.0652
695.204,8,-37.7024,1.7521,-1.0655
695.218,8,-37.6961,1.7516,-1.0661
695.231,8,-37.6900,1.7512,-1.0667
695.244,8,-37.6774,1.7505,-1.0679
695.257,8,-37.6710,1.7499,-1.0689
695.270,8,-37.6647,1.7493,-1.0701
695.286,8,-37.6583,1.7487,-1.0715
695.299,8,-37.6455,1.7477,-1.0738
695.320,8,-37.6391,1.7470,-1.0756
695.335,8,-37.6263,1.7457,-1.0785
695.349,8,-37.6198,1.7452,-1.0803
695.363,8,-37.6132,1.7445,-1.0821
695.376,8,-37.6065,1.7438,-1.0841
695.389,8,-37.5934,1.7425,-1.0879
695.402,8,-37.5867,1.7418,-1.0901
695.418,8,-37.5799,1.7412,-1.0925
695.432,8,-37.5665,1.7400,-1.0969
695.446,8,-37.5598,1.7395,-1.0994
695.460,8,-37.5530,1.7390,-1.1020
695.475,8,-37.5462,1.7385,-1.1049
695.489,8,-37.5326,1.7376,-1.1103
695.503,8,-37.5257,1.7372,-1.1134
695.517,8,-37.5190,1.7369,-1.1164
695.531,8,-37.5056,1.7366,-1.1223
695.546,8,-37.4989,1.7373,-1.1256
695.559,8,-37.4922,1.7381,-1.1290
695.574,8,-37.4855,1.7388,-1.1324
695.587,8,-37.4721,1.7399,-1.1388
695.601,8,-37.4653,1.7412,-1.1421
695.614,8,-37.4584,1.7428,-1.1454
695.628,8,-37.4515,1.7443,-1.1486
695.641,8,-37.4447,1.7456,-1.1516
695.655,8,-37.4313,1.7476,-1.1577
695.669,8,-37.4245,1.7483,-1.1605
695.683,8,-37.4178,1.7487,-1.1633
695.697,8,-37.4111,1.7493,-1.1660
695.710,8,-37.3975,1.7505,-1.1716
695.723,8,-37.3908,1.7508,-1.1740
695.737,8,-37.3843,1.7510,-1.1763
695.751,8,-37.3778,1.7512,-1.1785
695.764,8,-37.3712,1.7515,-1.1806
695.779,8,-37.3579,1.7523,-1.1849
695.791,8,-37.3513,1.7528,-1.1869
695.804,8,-37.3446,1.7535,-1.1889
695.819,8,-37.3380,1.7541,-1.1907
695.833,8,-37.3246,1.7549,-1.1945
695.852,8,-37.3180,1.7550,-1.1962
695.869,8,-37.3049,1.7553,-1.1997
695.882,8,-37.2984,1.7553,-1.2014
695.897,8,-37.2918,1.7550,-1.2030
695.910,8,-37.2854,1.7547,-1.2046
695.924,8,-37.2723,1.7543,-1.2079
695.941,8,-37.2658,1.7538,-1.2094
695.957,8,-37.2526,1.7530,-1.2123
695.974,8,-37.2459,1.7523,-1.2136
695.988,8,-37.2326,1.7511,-1.2164
696.001,8,-37.2261,1.7503,-1.2175
696.014,8,-37.2196,1.7494,-1.2186
696.028,8,-37.2129,1.7483,-1.2198
696.041,8,-37.2062,1.7471,-1.2208
696.054,8,-37.1928,1.7449,-1.2231
696.067,8,-37.1861,1.7435,-1.2239
696.080,8,-37.1794,1.7423,-1.2247
696.093,8,-37.1728,1.7413,-1.2255
696.106,8,-37.1661,1.7404,-1.2262
696.120,8,-37.1594,1.7397,-1.2269
696.133,8,-37.1460,1.7382,-1.2285
696.146,8,-37.1392,1.7378,-1.2290
696.158,8,-37.1323,1.7376,-1.2296
696.172,8,-37.1253,1.7375,-1.2302
696.185,8,-37.1182,1.7375,-1.2308
696.198,8,-37.1110,1.7377,-1.2313
696.212,8,-37.0967,1.7378,-1.2323
696.225,8,-37.0894,1.7385,-1.2326
696.237,8,-37.0821,1.7390,-1.2330
696.251,8,-37.0748,1.7400,-1.2334
696.263,8,-37.0674,1.7412,-1.2339
696.276,8,-37.0526,1.7435,-1.2350
696.288,8,-37.0454,1.7446,-1.2357
696.302,8,-37.0385,1.7450,-1.2364
696.316,8,-37.0316,1.7449,-1.2372
696.329,8,-37.0250,1.7449,-1.2382
696.342,8,-37.0183,1.7450,-1.2392
696.354,8,-37.0048,1.7454,-1.2412
696.368,8,-36.9986,1.7458,-1.2425
696.385,8,-36.9925,1.7466,-1.2440
696.401,8,-36.9799,1.7479,-1.2468
696.418,8,-36.9739,1.7487,-1.2486
696.435,8,-36.9613,1.7503,-1.2516
696.448,8,-36.9551,1.7511,-1.2532
696.461,8,-36.9490,1.7519,-1.2548
696.474,8,-36.9431,1.7525,-1.2563
696.488,8,-36.9309,1.7536,-1.2593
696.502,8,-36.9249,1.7537,-1.2608
696.522,8,-36.9187,1.7537,-1.2623
696.538,8,-36.9062,1.7540,-1.2654
696.552,8,-36.8997,1.7538,-1.2670
696.565,8,-36.8870,1.7538,-1.2701
696.578,8,-36.8802,1.7535,-1.2717
696.592,8,-36.8734,1.7533,-1.2734
696.605,8,-36.8666,1.7530,-1.2751
696.618,8,-36.8598,1.7525,-1.2768
696.633,8,-36.8463,1.7518,-1.2803
696.646,8,-36.8392,1.7512,-1.2822
696.659,8,-36.8321,1.7505,-1.2841
696.673,8,-36.8251,1.7497,-1.2861
696.688,8,-36.8179,1.7486,-1.2881
696.702,8,-36.8038,1.7470,-1.2921
696.716,8,-36.7967,1.7459,-1.2943
696.729,8,-36.7897,1.7449,-1.2966
696.743,8,-36.7756,1.7427,-1.3010
696.757,8,-36.7684,1.7416,-1.3037
696.770,8,-36.7611,1.7407,-1.3063
696.785,8,-36.7538,1.7399,-1.3090
696.798,8,-36.7465,1.7392,-1.3119
696.812,8,-36.7320,1.7376,-1.3174
696.826,8,-36.7246,1.7371,-1.3206
696.840,8,-36.7171,1.7369,-1.3238
696.853,8,-36.7097,1.7371,-1.3271
696.867,8,-36.6949,1.7369,-1.3334
696.880,8,-36.6875,1.7373,-1.3369
696.894,8,-36.6801,1.7382,-1.3403
696.907,8,-36.6727,1.7398,-1.3436
696.922,8,-36.6579,1.7423,-1.3501
696.935,8,-36.6509,1.7443,-1.3531
696.953,8,-36.6438,1.7464,-1.3561
696.966,8,-36.6296,1.7498,-1.3621
696.979,8,-36.6227,1.7518,-1.3649
696.992,8,-36.6161,1.7531,-1.3675
697.006,8,-36.6095,1.7541,-1.3701
697.020,8,-36.5962,1.7558,-1.3754
697.034,8,-36.5897,1.7563,-1.3780
697.046,8,-36.5834,1.7564,-1.3802
697.060,8,-36.5769,1.7567,-1.3824
697.073,8,-36.5704,1.7571,-1.3847
697.087,8,-36.5572,1.7579,-1.3891
697.100,8,-36.5505,1.7583,-1.3911
697.113,8,-36.5439,1.7588,-1.3930
697.128,8,-36.5373,1.7594,-1.3947
697.142,8,-36.5240,1.7603,-1.3984
697.155,8,-36.5174,1.7605,-1.3999
697.169,8,-36.5110,1.7606,-1.4014
697.182,8,-36.5045,1.7607,-1.4028
697.195,8,-36.4981,1.7606,-1.4041
697.208,8,-36.4850,1.7606,-1.4069
697.221,8,-36.4785,1.7602,-1.4079
697.235,8,-36.4719,1.7596,-1.4089
697.247,8,-36.4652,1.7593,-1.4098
697.259,8,-36.4585,1.7591,-1.4107
697.273,8,-36.4519,1.7589,-1.4115
697.286,8,-36.4451,1.7586,-1.4123
697.299,8,-36.4317,1.7580,-1.4140
697.311,8,-36.4249,1.7575,-1.4147
697.326,8,-36.4182,1.7570,-1.4153
697.338,8,-36.4115,1.7563,-1.4158
697.351,8,-36.4047,1.7555,-1.4164
697.364,8,-36.3982,1.7546,-1.4169
697.377,8,-36.3848,1.7529,-1.4178
697.389,8,-36.3782,1.7518,-1.4182
697.404,8,-36.3717,1.7508,-1.4183
697.416,8,-36.3653,1.7498,-1.4184
697.430,8,-36.3588,1.7490,-1.4185
697.443,8,-36.3525,1.7483,-1.4183
697.456,8,-36.3396,1.7470,-1.4181
697.469,8,-36.3332,1.7467,-1.4177
697.482,8,-36.3268,1.7465,-1.4173
697.496,8,-36.3205,1.7464,-1.4167
697.510,8,-36.3142,1.7465,-1.4159
697.524,8,-36.3017,1.7466,-1.4147
697.537,8,-36.2957,1.7472,-1.4137
697.550,8,-36.2899,1.7477,-1.4126
697.564,8,-36.2840,1.7486,-1.4115
697.578,8,-36.2717,1.7509,-1.4095
697.596,8,-36.2662,1.7528,-1.4083
697.612,8,-36.2550,1.7539,-1.4064
697.626,8,-36.2498,1.7538,-1.4055
697.639,8,-36.2446,1.7539,-1.4047
697.656,8,-36.2343,1.7545,-1.4036
697.672,8,-36.2295,1.7550,-1.4034
697.686,8,-36.2193,1.7563,-1.4028
697.699,8,-36.2147,1.7570,-1.4028
697.716,8,-36.2099,1.7579,-1.4031
697.730,8,-36.2052,1.7587,-1.4032
697.744,8,-36.1958,1.7603,-1.4033
697.761,8,-36.1917,1.7611,-1.4038
697.776,8,-36.1830,1.7622,-1.4044
697.790,8,-36.1790,1.7626,-1.4050
697.807,8,-36.1753,1.7629,-1.4057
697.824,8,-36.1673,1.7635,-1.4068
697.836,8,-36.1635,1.7635,-1.4074
697.850,8,-36.1595,1.7633,-1.4082
697.863,8,-36.1555,1.7633,-1.4089
697.876,8,-36.1470,1.7634,-1.4104
697.889,8,-36.1426,1.7635,-1.4113
697.904,8,-36.1381,1.7636,-1.4123
697.917,8,-36.1337,1.7634,-1.4133
697.931,8,-36.1250,1.7633,-1.4154
697.943,8,-36.1205,1.7630,-1.4167
697.957,8,-36.1161,1.7629,-1.4178
697.971,8,-36.1116,1.7626,-1.4190
697.985,8,-36.1073,1.7624,-1.4201
697.998,8,-36.0987,1.7618,-1.4225
698.011,8,-36.0944,1.7616,-1.4236
698.025,8,-36.0901,1.7614,-1.4250
698.039,8,-36.0858,1.7615,-1.4264
698.051,8,-36.0814,1.7615,-1.4278
698.065,8,-36.0727,1.7614,-1.4306
698.078,8,-36.0683,1.7611,-1.4323
698.093,8,-36.0641,1.7609,-1.4340
698.107,8,-36.0598,1.7607,-1.4356
698.121,8,-36.0514,1.7604,-1.4390
698.135,8,-36.0472,1.7602,-1.4409
698.148,8,-36.0430,1.7597,-1.4429
698.166,8,-36.0388,1.7593,-1.4449
698.183,8,-36.0301,1.7588,-1.4487
698.196,8,-36.0254,1.7588,-1.4507
698.209,8,-36.0163,1.7586,-1.4546
698.222,8,-36.0116,1.7583,-1.4566
698.237,8,-36.0069,1.7579,-1.4588
698.251,8,-36.0021,1.7577,-1.4609
698.264,8,-35.9971,1.7577,-1.4629
698.282,8,-35.9873,1.7579,-1.4666
698.298,8,-35.9774,1.7581,-1.4704
698.311,8,-35.9725,1.7584,-1.4722
698.325,8,-35.9674,1.7589,-1.4741
698.338,8,-35.9624,1.7595,-1.4759
698.351,8,-35.9574,1.7601,-1.4778
698.363,8,-35.9525,1.7605,-1.4796
698.376,8,-35.9426,1.7610,-1.4832
698.389,8,-35.9379,1.7610,-1.4850
698.404,8,-35.9333,1.7609,-1.4867
698.417,8,-35.9287,1.7609,-1.4884
698.430,8,-35.9241,1.7609,-1.4900
698.443,8,-35.9147,1.7606,-1.4933
698.455,8,-35.9099,1.7605,-1.4949
698.470,8,-35.9050,1.7606,-1.4963
698.483,8,-35.9002,1.7608,-1.4976
698.496,8,-35.8955,1.7609,-1.4989
698.510,8,-35.8859,1.7611,-1.5016
