timestamp, HMD_x, HMD_y,HMD_z
919.892,8,-35.4037,1.8254,-1.3619
919.903,8,-35.4024,1.8250,-1.3617
919.914,8,-35.4013,1.8245,-1.3614
919.925,8,-35.4002,1.8241,-1.3612
919.936,8,-35.3989,1.8243,-1.3609
919.946,8,-35.3979,1.8248,-1.3605
919.958,8,-35.3970,1.8248,-1.3602
919.969,8,-35.3959,1.8243,-1.3599
919.980,8,-35.3950,1.8239,-1.3595
919.991,8,-35.3942,1.8237,-1.3594
920.002,8,-35.3934,1.8236,-1.3591
920.013,8,-35.3927,1.8235,-1.3588
920.024,8,-35.3919,1.8233,-1.3585
920.036,8,-35.3913,1.8230,-1.3581
920.047,8,-35.3907,1.8227,-1.3580
920.058,8,-35.3901,1.8224,-1.3577
920.069,8,-35.3895,1.8222,-1.3574
920.080,8,-35.3889,1.8219,-1.3570
920.092,8,-35.3885,1.8218,-1.3570
920.103,8,-35.3881,1.8216,-1.3568
920.114,8,-35.3877,1.8214,-1.3564
920.125,8,-35.3874,1.8212,-1.3561
920.136,8,-35.3871,1.8211,-1.3559
920.147,8,-35.3866,1.8208,-1.3557
920.158,8,-35.3864,1.8206,-1.3555
920.169,8,-35.3861,1.8206,-1.3550
920.181,8,-35.3859,1.8206,-1.3548
920.192,8,-35.3857,1.8205,-1.3548
920.203,8,-35.3855,1.8205,-1.3546
920.214,8,-35.3854,1.8204,-1.3544
920.225,8,-35.3852,1.8204,-1.3542
920.236,8,-35.3850,1.8204,-1.3540
920.247,8,-35.3849,1.8205,-1.3538
920.259,8,-35.3848,1.8205,-1.3537
920.270,8,-35.3848,1.8204,-1.3535
920.281,8,-35.3847,1.8203,-1.3534
920.292,8,-35.3846,1.8204,-1.3534
920.304,8,-35.3845,1.8204,-1.3533
920.314,8,-35.3845,1.8205,-1.3533
920.326,8,-35.3845,1.8205,-1.3532
920.337,8,-35.3844,1.8205,-1.3531
920.348,8,-35.3844,1.8205,-1.3531
920.359,8,-35.3845,1.8206,-1.3532
920.370,8,-35.3845,1.8206,-1.3533
920.381,8,-35.3845,1.8207,-1.3533
920.392,8,-35.3847,1.8208,-1.3535
920.403,8,-35.3847,1.8209,-1.3535
920.414,8,-35.3848,1.8210,-1.3536
920.425,8,-35.3850,1.8210,-1.3537
920.436,8,-35.3851,1.8211,-1.3538
920.447,8,-35.3851,1.8212,-1.3539
920.458,8,-35.3852,1.8214,-1.3541
920.469,8,-35.3854,1.8214,-1.3542
920.481,8,-35.3855,1.8215,-1.3543
920.492,8,-35.3855,1.8216,-1.3545
920.503,8,-35.3857,1.8217,-1.3547
920.514,8,-35.3857,1.8217,-1.3549
920.525,8,-35.3857,1.8218,-1.3551
920.536,8,-35.3858,1.8219,-1.3552
920.547,8,-35.3858,1.8219,-1.3555
920.558,8,-35.3858,1.8220,-1.3558
920.569,8,-35.3859,1.8220,-1.3560
920.580,8,-35.3859,1.8221,-1.3562
920.591,8,-35.3859,1.8221,-1.3565

# --- Trial 9 start ---
930.010,9,-39.5534,1.8417,-1.1173
930.026,9,-39.5533,1.8416,-1.1172
930.035,9,-39.5532,1.8415,-1.1172
930.043,9,-39.5530,1.8414,-1.1170
930.052,9,-39.5528,1.8413,-1.1169
930.062,9,-39.5528,1.8412,-1.1168
930.082,9,-39.5526,1.8412,-1.1165
930.104,9,-39.5523,1.8411,-1.1163
930.126,9,-39.5522,1.8411,-1.1160
930.137,9,-39.5518,1.8410,-1.1158
930.150,9,-39.5517,1.8410,-1.1156
930.161,9,-39.5516,1.8409,-1.1154
930.172,9,-39.5513,1.8409,-1.1152
930.183,9,-39.5512,1.8408,-1.1151
930.194,9,-39.5509,1.8407,-1.1149
930.205,9,-39.5507,1.8407,-1.1148
930.219,9,-39.5505,1.8406,-1.1147
930.239,9,-39.5501,1.8407,-1.1144
930.248,9,-39.5498,1.8407,-1.1143
930.261,9,-39.5496,1.8406,-1.1142
930.272,9,-39.5495,1.8406,-1.1141
930.283,9,-39.5494,1.8406,-1.1140
930.295,9,-39.5494,1.8406,-1.1140
930.305,9,-39.5492,1.8406,-1.1140
930.316,9,-39.5489,1.8405,-1.1139
930.327,9,-39.5487,1.8406,-1.1139
930.338,9,-39.5485,1.8406,-1.1139
930.350,9,-39.5482,1.8407,-1.1139
930.361,9,-39.5479,1.8406,-1.1140
930.372,9,-39.5476,1.8407,-1.1140
930.383,9,-39.5474,1.8406,-1.1140
930.394,9,-39.5470,1.8405,-1.1140
930.405,9,-39.5466,1.8405,-1.1141
930.417,9,-39.5462,1.8404,-1.1143
930.428,9,-39.5458,1.8402,-1.1143
930.438,9,-39.5454,1.8401,-1.1144
930.450,9,-39.5451,1.8400,-1.1145
930.461,9,-39.5446,1.8398,-1.1147
930.471,9,-39.5442,1.8397,-1.1149
930.483,9,-39.5436,1.8397,-1.1151
930.494,9,-39.5429,1.8395,-1.1153
930.505,9,-39.5423,1.8394,-1.1156
930.516,9,-39.5416,1.8392,-1.1159
930.527,9,-39.5410,1.8390,-1.1162
930.539,9,-39.5403,1.8388,-1.1166
930.551,9,-39.5398,1.8386,-1.1170
930.562,9,-39.5391,1.8385,-1.1175
930.573,9,-39.5385,1.8383,-1.1180
930.584,9,-39.5377,1.8382,-1.1186
930.595,9,-39.5371,1.8380,-1.1193
930.606,9,-39.5364,1.8378,-1.1200
930.618,9,-39.5355,1.8376,-1.1207
930.628,9,-39.5347,1.8375,-1.1215
930.639,9,-39.5336,1.8374,-1.1224
930.650,9,-39.5326,1.8372,-1.1234
930.661,9,-39.5315,1.8370,-1.1244
930.672,9,-39.5304,1.8368,-1.1254
930.684,9,-39.5290,1.8366,-1.1265
930.695,9,-39.5276,1.8365,-1.1277
930.706,9,-39.5261,1.8362,-1.1289
930.717,9,-39.5246,1.8359,-1.1302
930.728,9,-39.5231,1.8356,-1.1315
930.739,9,-39.5214,1.8352,-1.1328
930.751,9,-39.5197,1.8347,-1.1343
930.762,9,-39.5179,1.8342,-1.1357
930.773,9,-39.5160,1.8336,-1.1373
930.784,9,-39.5139,1.8329,-1.1389
930.795,9,-39.5119,1.8321,-1.1405
930.807,9,-39.5097,1.8313,-1.1423
930.818,9,-39.5074,1.8304,-1.1440
930.829,9,-39.5049,1.8293,-1.1457
930.841,9,-39.5024,1.8281,-1.1476
930.852,9,-39.4999,1.8267,-1.1494
930.863,9,-39.4972,1.8251,-1.1513
930.874,9,-39.4945,1.8231,-1.1532
930.886,9,-39.4918,1.8210,-1.1549
930.897,9,-39.4889,1.8184,-1.1568
930.908,9,-39.4860,1.8153,-1.1586
930.920,9,-39.4830,1.8117,-1.1605
930.931,9,-39.4799,1.8075,-1.1623
930.942,9,-39.4770,1.8027,-1.1641
930.954,9,-39.4742,1.7973,-1.1658
930.965,9,-39.4716,1.7909,-1.1674
930.976,9,-39.4692,1.7841,-1.1690
930.987,9,-39.4668,1.7773,-1.1706
930.998,9,-39.4641,1.7707,-1.1722
931.010,9,-39.4613,1.7650,-1.1737
931.021,9,-39.4584,1.7601,-1.1752
931.032,9,-39.4556,1.7558,-1.1764
931.043,9,-39.4528,1.7526,-1.1775
931.054,9,-39.4502,1.7497,-1.1785
931.065,9,-39.4478,1.7476,-1.1793
931.076,9,-39.4453,1.7464,-1.1800
931.087,9,-39.4430,1.7458,-1.1807
931.098,9,-39.4405,1.7469,-1.1814
931.109,9,-39.4378,1.7495,-1.1819
931.120,9,-39.4351,1.7525,-1.1825
931.131,9,-39.4326,1.7569,-1.1829
931.142,9,-39.4299,1.7612,-1.1833
931.153,9,-39.4270,1.7663,-1.1834
931.164,9,-39.4244,1.7715,-1.1834
931.176,9,-39.4213,1.7768,-1.1833
931.186,9,-39.4185,1.7817,-1.1831
931.197,9,-39.4156,1.7864,-1.1829
931.209,9,-39.4129,1.7904,-1.1825
931.220,9,-39.4103,1.7938,-1.1823
931.231,9,-39.4077,1.7964,-1.1818
931.242,9,-39.4049,1.7984,-1.1814
931.254,9,-39.4020,1.7993,-1.1809
931.265,9,-39.3992,1.7998,-1.1804
931.276,9,-39.3965,1.7995,-1.1799
931.287,9,-39.3937,1.7989,-1.1794
931.298,9,-39.3908,1.7984,-1.1789
931.309,9,-39.3878,1.7977,-1.1784
931.321,9,-39.3844,1.7965,-1.1778
931.332,9,-39.3808,1.7954,-1.1774
931.343,9,-39.3771,1.7942,-1.1770
931.354,9,-39.3734,1.7929,-1.1766
931.365,9,-39.3695,1.7914,-1.1762
931.376,9,-39.3654,1.7900,-1.1758
931.387,9,-39.3611,1.7886,-1.1756
931.398,9,-39.3568,1.7874,-1.1753
931.409,9,-39.3523,1.7863,-1.1750
931.420,9,-39.3476,1.7852,-1.1746
931.431,9,-39.3427,1.7840,-1.1744
931.443,9,-39.3378,1.7831,-1.1740
931.454,9,-39.3327,1.7822,-1.1736
931.465,9,-39.3277,1.7812,-1.1733
931.476,9,-39.3224,1.7803,-1.1729
931.488,9,-39.3170,1.7793,-1.1725
931.500,9,-39.3113,1.7783,-1.1722
931.512,9,-39.3054,1.7772,-1.1718
931.521,9,-39.2994,1.7760,-1.1715
931.531,9,-39.2932,1.7748,-1.1711
931.540,9,-39.2868,1.7734,-1.1708
931.551,9,-39.2798,1.7719,-1.1704
931.562,9,-39.2727,1.7703,-1.1700
931.573,9,-39.2654,1.7686,-1.1696
931.584,9,-39.2578,1.7668,-1.1691
931.595,9,-39.2501,1.7649,-1.1687
931.606,9,-39.2423,1.7629,-1.1681
931.618,9,-39.2342,1.7609,-1.1676
931.628,9,-39.2261,1.7589,-1.1670
931.639,9,-39.2175,1.7569,-1.1664
931.650,9,-39.2089,1.7552,-1.1657
931.661,9,-39.2000,1.7536,-1.1650
931.673,9,-39.1910,1.7522,-1.1642
931.684,9,-39.1816,1.7509,-1.1634
931.695,9,-39.1720,1.7500,-1.1626
931.706,9,-39.1623,1.7492,-1.1617
931.717,9,-39.1525,1.7486,-1.1608
931.728,9,-39.1426,1.7485,-1.1597
931.739,9,-39.1326,1.7483,-1.1587
931.750,9,-39.1224,1.7491,-1.1577
931.762,9,-39.1122,1.7502,-1.1566
931.772,9,-39.1019,1.7517,-1.1555
931.783,9,-39.0916,1.7534,-1.1545
931.794,9,-39.0812,1.7551,-1.1535
931.806,9,-39.0711,1.7572,-1.1526
931.817,9,-39.0611,1.7593,-1.1517
931.828,9,-39.0514,1.7619,-1.1510
931.839,9,-39.0421,1.7647,-1.1504
931.850,9,-39.0331,1.7675,-1.1499
931.861,9,-39.0243,1.7704,-1.1495
931.872,9,-39.0155,1.7734,-1.1493
931.883,9,-39.0070,1.7771,-1.1492
931.895,9,-38.9985,1.7810,-1.1494
931.906,9,-38.9903,1.7848,-1.1495
931.917,9,-38.9818,1.7885,-1.1498
931.929,9,-38.9736,1.7925,-1.1503
931.940,9,-38.9654,1.7963,-1.1509
931.951,9,-38.9572,1.7999,-1.1515
931.962,9,-38.9490,1.8036,-1.1523
931.974,9,-38.9406,1.8073,-1.1531
931.985,9,-38.9323,1.8110,-1.1541
931.997,9,-38.9241,1.8145,-1.1551
932.008,9,-38.9158,1.8179,-1.1563
932.019,9,-38.9074,1.8208,-1.1575
932.030,9,-38.8991,1.8234,-1.1586
932.042,9,-38.8907,1.8257,-1.1598
932.053,9,-38.8821,1.8278,-1.1611
932.064,9,-38.8736,1.8296,-1.1623
932.075,9,-38.8649,1.8309,-1.1636
932.087,9,-38.8561,1.8319,-1.1649
932.097,9,-38.8473,1.8326,-1.1662
932.109,9,-38.8383,1.8328,-1.1676
932.120,9,-38.8293,1.8326,-1.1689
932.131,9,-38.8202,1.8323,-1.1703
932.142,9,-38.8110,1.8313,-1.1716
932.153,9,-38.8018,1.8303,-1.1730
932.165,9,-38.7923,1.8289,-1.1743
932.176,9,-38.7826,1.8273,-1.1758
932.187,9,-38.7728,1.8255,-1.1772
932.198,9,-38.7628,1.8234,-1.1787
932.209,9,-38.7528,1.8212,-1.1802
932.220,9,-38.7425,1.8186,-1.1818
932.231,9,-38.7325,1.8161,-1.1834
932.242,9,-38.7221,1.8132,-1.1851
932.253,9,-38.7117,1.8105,-1.1868
932.264,9,-38.7013,1.8078,-1.1886
932.275,9,-38.6909,1.8052,-1.1904
932.286,9,-38.6803,1.8027,-1.1922
932.297,9,-38.6695,1.8003,-1.1941
932.308,9,-38.6588,1.7981,-1.1960
932.319,9,-38.6479,1.7961,-1.1980
932.331,9,-38.6370,1.7944,-1.2000
932.342,9,-38.6260,1.7930,-1.2021
932.353,9,-38.6150,1.7921,-1.2042
932.363,9,-38.6040,1.7911,-1.2062
932.375,9,-38.5928,1.7902,-1.2083
932.385,9,-38.5816,1.7898,-1.2103
932.397,9,-38.5703,1.7898,-1.2125
932.408,9,-38.5590,1.7901,-1.2145
932.419,9,-38.5477,1.7903,-1.2165
932.430,9,-38.5366,1.7905,-1.2184
932.441,9,-38.5252,1.7910,-1.2202
932.452,9,-38.5140,1.7916,-1.2219
932.463,9,-38.5028,1.7929,-1.2235
932.474,9,-38.4914,1.7946,-1.2249
932.485,9,-38.4799,1.7966,-1.2263
932.496,9,-38.4682,1.7989,-1.2276
932.507,9,-38.4566,1.8013,-1.2287
932.519,9,-38.4449,1.8037,-1.2295
932.529,9,-38.4334,1.8060,-1.2304
932.541,9,-38.4217,1.8083,-1.2310
932.552,9,-38.4099,1.8107,-1.2314
932.563,9,-38.3981,1.8131,-1.2319
932.575,9,-38.3863,1.8156,-1.2321
932.586,9,-38.3746,1.8180,-1.2324
932.597,9,-38.3630,1.8201,-1.2325
932.608,9,-38.3513,1.8218,-1.2325
932.620,9,-38.3397,1.8231,-1.2326
932.631,9,-38.3281,1.8238,-1.2325
932.642,9,-38.3167,1.8243,-1.2324
932.653,9,-38.3052,1.8245,-1.2324
932.664,9,-38.2938,1.8240,-1.2323
932.675,9,-38.2823,1.8235,-1.2321
932.686,9,-38.2709,1.8226,-1.2319
932.698,9,-38.2596,1.8213,-1.2316
932.709,9,-38.2481,1.8197,-1.2314
932.720,9,-38.2366,1.8182,-1.2311
932.731,9,-38.2253,1.8162,-1.2308
932.742,9,-38.2138,1.8144,-1.2305
932.753,9,-38.2023,1.8122,-1.2302
932.764,9,-38.1908,1.8099,-1.2299
932.775,9,-38.1792,1.8077,-1.2296
932.786,9,-38.1676,1.8051,-1.2292
932.797,9,-38.1558,1.8026,-1.2288
932.808,9,-38.1440,1.7999,-1.2284
932.819,9,-38.1323,1.7973,-1.2280
932.831,9,-38.1204,1.7947,-1.2275
932.842,9,-38.1087,1.7922,-1.2271
932.853,9,-38.0971,1.7898,-1.2266
932.864,9,-38.0858,1.7874,-1.2261
932.875,9,-38.0741,1.7850,-1.2256
932.885,9,-38.0624,1.7829,-1.2250
932.897,9,-38.0504,1.7810,-1.2243
932.908,9,-38.0382,1.7793,-1.2237
932.919,9,-38.0260,1.7777,-1.2230
932.930,9,-38.0139,1.7764,-1.2223
932.941,9,-38.0015,1.7753,-1.2215
932.952,9,-37.9893,1.7745,-1.2209
932.963,9,-37.9772,1.7741,-1.2201
932.975,9,-37.9649,1.7739,-1.2194
932.986,9,-37.9528,1.7740,-1.2188
932.996,9,-37.9408,1.7743,-1.2180
933.007,9,-37.9289,1.7749,-1.2173
933.019,9,-37.9172,1.7754,-1.2165
933.030,9,-37.9057,1.7764,-1.2158
933.041,9,-37.8942,1.7773,-1.2152
933.052,9,-37.8827,1.7784,-1.2147
933.063,9,-37.8713,1.7799,-1.2143
933.074,9,-37.8598,1.7814,-1.2138
933.085,9,-37.8481,1.7833,-1.2135
933.097,9,-37.8366,1.7854,-1.2134
933.107,9,-37.8254,1.7873,-1.2133
933.119,9,-37.8143,1.7892,-1.2133
933.130,9,-37.8031,1.7912,-1.2134
933.141,9,-37.7920,1.7934,-1.2137
933.152,9,-37.7811,1.7955,-1.2140
933.163,9,-37.7702,1.7978,-1.2146
933.174,9,-37.7594,1.8002,-1.2152
933.185,9,-37.7485,1.8024,-1.2159
933.197,9,-37.7377,1.8046,-1.2167
933.207,9,-37.7272,1.8067,-1.2176
933.219,9,-37.7167,1.8084,-1.2185
933.230,9,-37.7062,1.8099,-1.2195
933.241,9,-37.6959,1.8112,-1.2205
933.252,9,-37.6854,1.8121,-1.2216
933.263,9,-37.6748,1.8129,-1.2227
933.274,9,-37.6642,1.8133,-1.2239
933.286,9,-37.6534,1.8134,-1.2251
933.297,9,-37.6427,1.8133,-1.2263
933.308,9,-37.6321,1.8132,-1.2276
933.319,9,-37.6215,1.8126,-1.2290
933.330,9,-37.6109,1.8119,-1.2303
933.341,9,-37.6002,1.8109,-1.2317
933.353,9,-37.5896,1.8097,-1.2331
933.364,9,-37.5788,1.8082,-1.2346
933.375,9,-37.5681,1.8067,-1.2360
933.386,9,-37.5573,1.8047,-1.2375
933.397,9,-37.5466,1.8026,-1.2389
933.408,9,-37.5357,1.8004,-1.2404
933.419,9,-37.5249,1.7981,-1.2420
933.430,9,-37.5141,1.7956,-1.2437
933.441,9,-37.5033,1.7932,-1.2454
933.453,9,-37.4925,1.7906,-1.2471
933.464,9,-37.4816,1.7880,-1.2488
933.475,9,-37.4705,1.7854,-1.2506
933.486,9,-37.4596,1.7828,-1.2524
933.497,9,-37.4487,1.7803,-1.2541
933.508,9,-37.4379,1.7780,-1.2560
933.520,9,-37.4269,1.7759,-1.2579
933.531,9,-37.4159,1.7740,-1.2598
933.541,9,-37.4049,1.7722,-1.2617
933.551,9,-37.3938,1.7707,-1.2638
933.563,9,-37.3828,1.7695,-1.2658
933.573,9,-37.3717,1.7682,-1.2677
933.585,9,-37.3606,1.7673,-1.2697
933.596,9,-37.3495,1.7667,-1.2717
933.607,9,-37.3386,1.7666,-1.2736
933.618,9,-37.3276,1.7667,-1.2756
933.629,9,-37.3168,1.7668,-1.2775
933.640,9,-37.3059,1.7671,-1.2794
933.651,9,-37.2953,1.7680,-1.2811
933.662,9,-37.2844,1.7692,-1.2828
933.673,9,-37.2734,1.7706,-1.2845
933.685,9,-37.2625,1.7725,-1.2860
933.696,9,-37.2515,1.7749,-1.2874
933.707,9,-37.2405,1.7770,-1.2888
933.718,9,-37.2296,1.7792,-1.2901
933.729,9,-37.2187,1.7816,-1.2910
933.740,9,-37.2078,1.7839,-1.2919
933.752,9,-37.1970,1.7862,-1.2927
933.763,9,-37.1862,1.7887,-1.2933
933.774,9,-37.1753,1.7911,-1.2937
933.785,9,-37.1644,1.7935,-1.2940
933.796,9,-37.1534,1.7959,-1.2942
933.807,9,-37.1425,1.7983,-1.2943
933.818,9,-37.1317,1.8005,-1.2944
933.830,9,-37.1208,1.8024,-1.2943
933.841,9,-37.1102,1.8039,-1.2943
933.851,9,-37.0997,1.8050,-1.2941
933.862,9,-37.0894,1.8059,-1.2939
933.873,9,-37.0790,1.8066,-1.2938
933.885,9,-37.0685,1.8067,-1.2934
933.895,9,-37.0581,1.8067,-1.2931
933.907,9,-37.0478,1.8067,-1.2927
933.918,9,-37.0373,1.8063,-1.2923
933.929,9,-37.0267,1.8058,-1.2918
933.940,9,-37.0162,1.8050,-1.2913
933.951,9,-37.0057,1.8041,-1.2908
933.962,9,-36.9951,1.8030,-1.2901
933.973,9,-36.9844,1.8018,-1.2894
933.984,9,-36.9737,1.8006,-1.2887
933.996,9,-36.9629,1.7991,-1.2880
934.007,9,-36.9522,1.7976,-1.2871
934.018,9,-36.9415,1.7959,-1.2863
934.029,9,-36.9309,1.7942,-1.2854
934.040,9,-36.9203,1.7924,-1.2845
934.052,9,-36.9098,1.7907,-1.2836
934.062,9,-36.8992,1.7890,-1.2826
934.073,9,-36.8885,1.7872,-1.2815
934.085,9,-36.8778,1.7853,-1.2804
934.096,9,-36.8670,1.7835,-1.2793
934.107,9,-36.8562,1.7819,-1.2781
934.118,9,-36.8453,1.7805,-1.2769
934.130,9,-36.8342,1.7793,-1.2756
934.140,9,-36.8232,1.7783,-1.2743
934.152,9,-36.8123,1.7776,-1.2730
934.163,9,-36.8014,1.7770,-1.2717
934.174,9,-36.7904,1.7769,-1.2703
934.185,9,-36.7793,1.7768,-1.2690
934.196,9,-36.7683,1.7772,-1.2676
934.207,9,-36.7573,1.7777,-1.2662
934.219,9,-36.7463,1.7785,-1.2648
934.230,9,-36.7357,1.7793,-1.2635
934.241,9,-36.7253,1.7801,-1.2623
934.252,9,-36.7147,1.7813,-1.2611
934.263,9,-36.7042,1.7829,-1.2599
934.274,9,-36.6939,1.7844,-1.2589
934.285,9,-36.6836,1.7862,-1.2578
934.296,9,-36.6734,1.7878,-1.2568
934.307,9,-36.6632,1.7897,-1.2559
934.318,9,-36.6530,1.7916,-1.2551
934.329,9,-36.6428,1.7938,-1.2544
934.341,9,-36.6328,1.7961,-1.2539
934.351,9,-36.6227,1.7982,-1.2535
934.363,9,-36.6129,1.8004,-1.2533
934.374,9,-36.6028,1.8025,-1.2529
934.385,9,-36.5933,1.8049,-1.2533
934.396,9,-36.5836,1.8070,-1.2534
934.407,9,-36.5739,1.8093,-1.2537
934.419,9,-36.5642,1.8116,-1.2540
934.430,9,-36.5544,1.8139,-1.2545
934.441,9,-36.5449,1.8161,-1.2550
934.452,9,-36.5355,1.8181,-1.2557
934.463,9,-36.5262,1.8198,-1.2565
934.474,9,-36.5170,1.8213,-1.2573
934.485,9,-36.5079,1.8224,-1.2582
934.497,9,-36.4987,1.8233,-1.2591
934.507,9,-36.4896,1.8240,-1.2601
934.518,9,-36.4805,1.8243,-1.2611
934.529,9,-36.4714,1.8246,-1.2621
934.540,9,-36.4622,1.8246,-1.2631
934.551,9,-36.4532,1.8245,-1.2642
934.562,9,-36.4439,1.8241,-1.2653
934.573,9,-36.4349,1.8238,-1.2664
934.584,9,-36.4257,1.8231,-1.2676
934.596,9,-36.4165,1.8223,-1.2687
934.606,9,-36.4072,1.8211,-1.2698
934.618,9,-36.3980,1.8200,-1.2710
934.629,9,-36.3887,1.8186,-1.2723
934.640,9,-36.3794,1.8169,-1.2735
934.651,9,-36.3702,1.8152,-1.2747
934.662,9,-36.3609,1.8133,-1.2760
934.673,9,-36.3517,1.8115,-1.2773
934.684,9,-36.3425,1.8095,-1.2787
934.695,9,-36.3332,1.8075,-1.2800
934.706,9,-36.3238,1.8053,-1.2813
934.718,9,-36.3147,1.8029,-1.2828
934.729,9,-36.3054,1.8007,-1.2842
934.740,9,-36.2961,1.7984,-1.2858
934.751,9,-36.2868,1.7964,-1.2873
934.762,9,-36.2774,1.7943,-1.2888
934.773,9,-36.2679,1.7924,-1.2905
934.785,9,-36.2584,1.7906,-1.2922
934.795,9,-36.2489,1.7890,-1.2938
934.806,9,-36.2394,1.7876,-1.2955
934.818,9,-36.2301,1.7862,-1.2973
934.829,9,-36.2209,1.7847,-1.2990
934.840,9,-36.2117,1.7832,-1.3007
934.851,9,-36.2024,1.7822,-1.3025
934.862,9,-36.1929,1.7815,-1.3043
934.873,9,-36.1836,1.7813,-1.3062
934.885,9,-36.1745,1.7812,-1.3080
934.896,9,-36.1654,1.7813,-1.3098
934.907,9,-36.1564,1.7815,-1.3115
934.918,9,-36.1472,1.7823,-1.3132
934.929,9,-36.1381,1.7832,-1.3149
934.941,9,-36.1289,1.7850,-1.3165
934.952,9,-36.1199,1.7866,-1.3180
934.963,9,-36.1109,1.7880,-1.3194
934.974,9,-36.1021,1.7895,-1.3207
934.986,9,-36.0934,1.7909,-1.3218
934.996,9,-36.0845,1.7926,-1.3230
935.008,9,-36.0757,1.7946,-1.3240
935.019,9,-36.0668,1.7965,-1.3249
935.030,9,-36.0580,1.7987,-1.3255
935.041,9,-36.0493,1.8006,-1.3261
935.052,9,-36.0404,1.8027,-1.3266
935.063,9,-36.0318,1.8049,-1.3271
935.075,9,-36.0230,1.8069,-1.3275
935.085,9,-36.0146,1.8088,-1.3277
935.096,9,-36.0061,1.8105,-1.3279
935.107,9,-35.9977,1.8119,-1.3280
935.118,9,-35.9894,1.8131,-1.3282
935.129,9,-35.9811,1.8141,-1.3282
935.140,9,-35.9730,1.8149,-1.3282
935.151,9,-35.9648,1.8154,-1.3281
935.162,9,-35.9566,1.8158,-1.3281
935.173,9,-35.9484,1.8161,-1.3280
935.184,9,-35.9403,1.8162,-1.3280
935.195,9,-35.9322,1.8162,-1.3280
935.206,9,-35.9241,1.8159,-1.3279
935.217,9,-35.9160,1.8156,-1.3278
935.229,9,-35.9080,1.8151,-1.3277
935.239,9,-35.8999,1.8145,-1.3275
935.250,9,-35.8917,1.8138,-1.3274
935.262,9,-35.8836,1.8131,-1.3272
935.273,9,-35.8754,1.8121,-1.3271
935.284,9,-35.8673,1.8112,-1.3269
935.296,9,-35.8591,1.8103,-1.3267
935.307,9,-35.8511,1.8092,-1.3266
935.318,9,-35.8430,1.8081,-1.3264
935.329,9,-35.8349,1.8068,-1.3262
935.341,9,-35.8268,1.8055,-1.3260
935.352,9,-35.8188,1.8042,-1.3257
935.363,9,-35.8108,1.8030,-1.3255
935.374,9,-35.8029,1.8017,-1.3253
935.385,9,-35.7950,1.8004,-1.3250
935.397,9,-35.7872,1.7991,-1.3248
935.407,9,-35.7793,1.7978,-1.3246
935.419,9,-35.7715,1.7964,-1.3242
935.430,9,-35.7637,1.7950,-1.3240
935.441,9,-35.7562,1.7936,-1.3237
935.452,9,-35.7484,1.7922,-1.3235
935.462,9,-35.7410,1.7909,-1.3232
935.473,9,-35.7335,1.7897,-1.3229
935.484,9,-35.7259,1.7887,-1.3226
935.495,9,-35.7183,1.7878,-1.3222
935.506,9,-35.7106,1.7873,-1.3219
935.517,9,-35.7027,1.7874,-1.3215
935.529,9,-35.6949,1.7877,-1.3211
935.540,9,-35.6872,1.7879,-1.3207
935.552,9,-35.6796,1.7878,-1.3204
935.563,9,-35.6721,1.7879,-1.3201
935.573,9,-35.6647,1.7884,-1.3199
935.584,9,-35.6576,1.7890,-1.3198
935.595,9,-35.6504,1.7899,-1.3196
935.606,9,-35.6433,1.7910,-1.3194
935.617,9,-35.6363,1.7923,-1.3192
935.629,9,-35.6294,1.7938,-1.3191
935.640,9,-35.6226,1.7956,-1.3191
935.651,9,-35.6161,1.7971,-1.3192
935.662,9,-35.6096,1.7983,-1.3193
935.673,9,-35.6030,1.7994,-1.3194
935.684,9,-35.5966,1.8005,-1.3197
935.695,9,-35.5902,1.8018,-1.3201
935.707,9,-35.5838,1.8029,-1.3206
935.718,9,-35.5774,1.8041,-1.3212
935.729,9,-35.5710,1.8053,-1.3218
935.740,9,-35.5649,1.8066,-1.3227
935.751,9,-35.5587,1.8077,-1.3235
935.762,9,-35.5527,1.8089,-1.3244
935.773,9,-35.5467,1.8100,-1.3254
935.784,9,-35.5409,1.8111,-1.3266
935.795,9,-35.5351,1.8123,-1.3276
935.806,9,-35.5295,1.8133,-1.3289
935.817,9,-35.5238,1.8143,-1.3302
935.829,9,-35.5182,1.8152,-1.3316
935.839,9,-35.5130,1.8159,-1.3331
935.851,9,-35.5077,1.8166,-1.3345
935.862,9,-35.5027,1.8171,-1.3360
935.873,9,-35.4978,1.8176,-1.3375
935.884,9,-35.4928,1.8181,-1.3391
935.896,9,-35.4881,1.8185,-1.3407
935.906,9,-35.4835,1.8190,-1.3423
935.918,9,-35.4790,1.8195,-1.3439
935.929,9,-35.4746,1.8199,-1.3456
935.940,9,-35.4703,1.8203,-1.3472
935.951,9,-35.4662,1.8206,-1.3489
935.962,9,-35.4621,1.8209,-1.3505
935.974,9,-35.4584,1.8209,-1.3521
935.984,9,-35.4546,1.8208,-1.3537
935.996,9,-35.4515,1.8203,-1.3555
936.007,9,-35.4483,1.8198,-1.3570
936.018,9,-35.4452,1.8193,-1.3584
936.028,9,-35.4424,1.8187,-1.3598
936.040,9,-35.4396,1.8179,-1.3613
936.050,9,-35.4370,1.8172,-1.3626
936.061,9,-35.4344,1.8169,-1.3639
936.072,9,-35.4319,1.8170,-1.3653
